timeLog,thermoLog
11350,[7.6666289]
11400,[7.00200143]
11450,[15.14368793]
11500,[9.66051131]
11550,[8.82972697]
11600,[10.82360938]
11650,[7.6666289]
11700,[9.99282504]
11750,[9.82666818]
11800,[10.15898191]
11850,[7.50047204]
11900,[13.31596239]
11950,[9.49435444]
12000,[9.16204071]
12050,[9.82666818]
12100,[6.50353083]
12150,[9.16204071]
12200,[9.66051131]
12250,[9.99282504]
12300,[9.49435444]
12350,[13.81443299]
12400,[10.15898191]
12450,[8.82972697]
12500,[8.49741324]
12550,[8.16509951]
12600,[13.98058986]
12650,[10.15898191]
12700,[9.82666818]
12750,[8.82972697]
12800,[7.50047204]
12850,[9.49435444]
12900,[9.16204071]
12950,[10.65745251]
13000,[12.15286432]
13050,[7.83278577]
13100,[10.15898191]
13150,[10.15898191]
13200,[10.32513878]
13250,[5.50658963]
13300,[12.15286432]
13350,[9.49435444]
13400,[10.15898191]
13450,[9.32819758]
13500,[4.84196216]
13550,[9.49435444]
13600,[9.82666818]
13650,[10.15898191]
13700,[11.65439372]
13750,[14.31290359]
13800,[9.82666818]
13850,[9.82666818]
13900,[9.99282504]
13950,[6.83584457]
14000,[10.49129565]
14050,[8.66357011]
14100,[9.49435444]
14150,[10.82360938]
14200,[5.83890336]
14250,[9.49435444]
14300,[9.49435444]
14350,[9.82666818]
14400,[12.15286432]
14450,[11.48823685]
14500,[9.49435444]
14550,[8.49741324]
14600,[8.82972697]
14650,[5.83890336]
14700,[9.49435444]
14750,[9.82666818]
14800,[10.49129565]
14850,[11.65439372]
14900,[13.31596239]
14950,[9.16204071]
15000,[8.82972697]
15050,[8.82972697]
15100,[7.1681583]
15150,[10.32513878]
15200,[9.16204071]
15250,[8.33125637]
15300,[11.98670745]
15350,[5.34043276]
15400,[10.15898191]
15450,[10.15898191]
15500,[10.82360938]
15550,[12.81749179]
15600,[10.82360938]
15650,[9.49435444]
15700,[9.32819758]
15750,[9.16204071]
15800,[7.99894264]
15850,[9.49435444]
15900,[8.82972697]
15950,[9.49435444]
16000,[11.15592311]
16050,[4.01117783]
16100,[10.15898191]
16150,[9.49435444]
16200,[10.49129565]
16250,[13.64827612]
16300,[10.32513878]
16350,[10.82360938]
16400,[9.49435444]
16450,[8.16509951]
16500,[6.00506023]
16550,[8.82972697]
16600,[8.33125637]
16650,[10.82360938]
16700,[11.82055058]
16750,[6.1712171]
16800,[9.99282504]
16850,[9.49435444]
16900,[10.49129565]
16950,[11.48823685]
17000,[9.49435444]
17050,[11.15592311]
17100,[9.16204071]
17150,[8.99588384]
17200,[6.1712171]
17250,[9.16204071]
17300,[10.15898191]
17350,[9.49435444]
17400,[12.98364865]
17450,[8.82972697]
17500,[9.82666818]
17550,[10.15898191]
17600,[7.99894264]
17650,[10.49129565]
17700,[10.15898191]
17750,[8.49741324]
17800,[9.82666818]
17850,[9.66051131]
17900,[7.83278577]
17950,[8.82972697]
18000,[10.15898191]
18050,[10.49129565]
18100,[14.97753106]
18150,[10.15898191]
18200,[10.82360938]
18250,[9.32819758]
18300,[8.16509951]
18350,[7.1681583]
18400,[8.82972697]
18450,[8.82972697]
18500,[10.49129565]
18550,[12.48517805]
18600,[4.34349156]
18650,[10.15898191]
18700,[8.82972697]
18750,[9.32819758]
18800,[13.48211926]
18850,[9.49435444]
18900,[9.49435444]
18950,[9.49435444]
19000,[8.16509951]
19050,[4.50964843]
19100,[9.99282504]
19150,[9.82666818]
19200,[10.32513878]
19250,[14.14674672]
19300,[9.32819758]
19350,[10.15898191]
19400,[10.15898191]
19450,[7.99894264]
19500,[12.15286432]
19550,[10.32513878]
19600,[9.32819758]
19650,[10.49129565]
19700,[13.64827612]
19750,[8.16509951]
19800,[8.99588384]
19850,[10.15898191]
19900,[7.50047204]
19950,[11.48823685]
20000,[9.99282504]
20050,[9.49435444]
20100,[10.15898191]
20150,[10.32513878]
20200,[6.50353083]
20250,[8.82972697]
20300,[9.49435444]
20350,[11.32207998]
20400,[9.82666818]
20450,[9.32819758]
20500,[9.16204071]
20550,[9.66051131]
20600,[12.98364865]
20650,[4.67580529]
20700,[10.15898191]
20750,[10.98976625]
20800,[8.66357011]
20850,[11.82055058]
20900,[9.32819758]
20950,[9.16204071]
21000,[7.50047204]
21050,[9.49435444]
21100,[5.1742759]
21150,[9.49435444]
21200,[10.82360938]
21250,[10.82360938]
21300,[10.82360938]
21350,[10.98976625]
21400,[9.49435444]
21450,[9.82666818]
21500,[9.49435444]
21550,[5.83890336]
21600,[10.15898191]
21650,[9.16204071]
21700,[10.49129565]
21750,[10.82360938]
21800,[14.31290359]
21850,[9.16204071]
21900,[9.16204071]
21950,[9.16204071]
22000,[5.6727465]
22050,[10.15898191]
22100,[10.15898191]
22150,[10.49129565]
22200,[12.98364865]
22250,[13.14980552]
22300,[9.16204071]
22350,[9.16204071]
22400,[10.82360938]
22450,[5.83890336]
22500,[12.81749179]
22550,[8.82972697]
22600,[9.66051131]
22650,[10.49129565]
22700,[8.49741324]
22750,[9.49435444]
22800,[9.49435444]
22850,[8.16509951]
22900,[11.15592311]
22950,[12.31902119]
23000,[10.15898191]
23050,[11.15592311]
23100,[8.99588384]
23150,[8.49741324]
23200,[10.15898191]
23250,[9.49435444]
23300,[10.15898191]
23350,[9.99282504]
23400,[13.64827612]
23450,[8.82972697]
23500,[8.16509951]
23550,[9.82666818]
23600,[6.33737397]
23650,[10.65745251]
23700,[9.49435444]
23750,[10.82360938]
23800,[9.49435444]
23850,[14.31290359]
23900,[10.15898191]
23950,[10.15898191]
24000,[9.66051131]
24050,[7.50047204]
24100,[12.98364865]
24150,[8.82972697]
24200,[9.49435444]
24250,[9.82666818]
24300,[7.83278577]
24350,[10.49129565]
24400,[9.82666818]
24450,[9.16204071]
24500,[9.16204071]
24550,[12.31902119]
24600,[9.49435444]
24650,[9.49435444]
24700,[10.65745251]
24750,[7.50047204]
24800,[10.15898191]
24850,[10.49129565]
24900,[9.16204071]
24950,[10.15898191]
25000,[13.48211926]
25050,[9.82666818]
25100,[9.66051131]
25150,[7.50047204]
25200,[7.50047204]
25250,[7.50047204]
25300,[9.49435444]
25350,[9.16204071]
25400,[9.82666818]
25450,[11.48823685]
25500,[10.15898191]
25550,[8.99588384]
25600,[8.82972697]
25650,[6.1712171]
25700,[6.1712171]
25750,[9.32819758]
25800,[9.82666818]
25850,[11.15592311]
25900,[14.14674672]
25950,[10.15898191]
26000,[9.49435444]
26050,[8.82972697]
26100,[7.83278577]
26150,[10.15898191]
26200,[9.49435444]
26250,[9.82666818]
26300,[10.65745251]
26350,[10.49129565]
26400,[9.82666818]
26450,[10.49129565]
26500,[9.16204071]
26550,[8.82972697]
26600,[7.50047204]
26650,[9.49435444]
26700,[9.49435444]
26750,[10.98976625]
26800,[10.15898191]
26850,[9.82666818]
26900,[10.15898191]
26950,[9.82666818]
27000,[10.82360938]
27050,[9.49435444]
27100,[7.99894264]
27150,[9.82666818]
27200,[8.99588384]
27250,[9.66051131]
27300,[5.50658963]
27350,[9.49435444]
27400,[7.99894264]
27450,[9.99282504]
27500,[12.31902119]
27550,[9.49435444]
27600,[10.49129565]
27650,[9.49435444]
27700,[7.83278577]
27750,[7.00200143]
27800,[9.82666818]
27850,[10.15898191]
27900,[9.16204071]
27950,[11.48823685]
28000,[4.84196216]
28050,[10.49129565]
28100,[10.49129565]
28150,[11.15592311]
28200,[11.48823685]
28250,[10.15898191]
28300,[9.16204071]
28350,[9.49435444]
28400,[8.66357011]
28450,[8.16509951]
28500,[9.32819758]
28550,[10.15898191]
28600,[9.82666818]
28650,[12.81749179]
28700,[9.82666818]
28750,[9.99282504]
28800,[10.15898191]
28850,[8.82972697]
28900,[5.6727465]
28950,[10.65745251]
29000,[10.15898191]
29050,[11.15592311]
29100,[13.14980552]
29150,[12.15286432]
29200,[10.15898191]
29250,[8.99588384]
29300,[9.32819758]
29350,[6.50353083]
29400,[10.49129565]
29450,[9.16204071]
29500,[10.49129565]
29550,[12.48517805]
29600,[8.82972697]
29650,[10.32513878]
29700,[9.32819758]
29750,[8.49741324]
29800,[7.50047204]
29850,[10.15898191]
29900,[10.49129565]
29950,[9.49435444]
30000,[12.81749179]
30050,[7.00200143]
30100,[10.49129565]
30150,[10.15898191]
30200,[10.32513878]
30250,[11.15592311]
30300,[12.81749179]
30350,[8.82972697]
30400,[9.82666818]
30450,[9.66051131]
30500,[10.15898191]
30550,[10.15898191]
30600,[10.65745251]
30650,[11.48823685]
30700,[12.48517805]
30750,[14.81137419]
30800,[10.82360938]
30850,[9.32819758]
30900,[8.82972697]
30950,[7.00200143]
31000,[9.82666818]
31050,[9.49435444]
31100,[9.49435444]
31150,[11.48823685]
31200,[11.65439372]
31250,[10.32513878]
31300,[9.66051131]
31350,[10.98976625]
31400,[7.50047204]
31450,[12.81749179]
31500,[9.49435444]
31550,[8.66357011]
31600,[10.49129565]
31650,[13.14980552]
31700,[10.15898191]
31750,[9.82666818]
31800,[10.49129565]
31850,[9.49435444]
31900,[11.82055058]
31950,[9.49435444]
32000,[10.15898191]
32050,[10.82360938]
32100,[6.1712171]
32150,[9.16204071]
32200,[10.49129565]
32250,[10.15898191]
32300,[11.48823685]
32350,[12.81749179]
32400,[8.99588384]
32450,[9.49435444]
32500,[9.66051131]
32550,[7.50047204]
32600,[9.82666818]
32650,[9.49435444]
32700,[10.65745251]
32750,[10.65745251]
32800,[12.81749179]
32850,[9.82666818]
32900,[9.66051131]
32950,[9.32819758]
33000,[11.65439372]
33050,[11.48823685]
33100,[10.32513878]
33150,[9.66051131]
33200,[8.49741324]
33250,[7.50047204]
33300,[10.98976625]
33350,[10.82360938]
33400,[9.82666818]
33450,[11.65439372]
33500,[12.48517805]
33550,[10.15898191]
33600,[9.16204071]
33650,[9.32819758]
33700,[9.16204071]
33750,[11.82055058]
33800,[9.99282504]
33850,[9.66051131]
33900,[9.49435444]
33950,[12.81749179]
34000,[9.82666818]
34050,[10.15898191]
34100,[10.32513878]
34150,[10.32513878]
34200,[14.47906046]
34250,[8.33125637]
34300,[9.49435444]
34350,[8.16509951]
34400,[7.83278577]
34450,[8.49741324]
34500,[9.66051131]
34550,[8.82972697]
34600,[11.48823685]
34650,[9.66051131]
34700,[10.49129565]
34750,[10.49129565]
34800,[10.15898191]
34850,[10.15898191]
34900,[13.31596239]
34950,[10.15898191]
35000,[10.65745251]
35050,[8.49741324]
35100,[9.16204071]
35150,[9.16204071]
35200,[10.32513878]
35250,[10.32513878]
35300,[12.98364865]
35350,[13.81443299]
35400,[10.15898191]
35450,[10.82360938]
35500,[8.66357011]
35550,[5.6727465]
35600,[9.66051131]
35650,[9.16204071]
35700,[9.16204071]
35750,[12.98364865]
35800,[12.48517805]
35850,[10.32513878]
35900,[9.82666818]
35950,[10.82360938]
36000,[8.49741324]
36050,[10.49129565]
36100,[9.16204071]
36150,[10.15898191]
36200,[10.49129565]
36250,[12.15286432]
36300,[8.82972697]
36350,[10.49129565]
36400,[8.66357011]
36450,[11.48823685]
36500,[11.65439372]
36550,[9.82666818]
36600,[9.16204071]
36650,[11.15592311]
36700,[7.1681583]
36750,[9.82666818]
36800,[9.49435444]
36850,[10.49129565]
36900,[11.32207998]
36950,[11.82055058]
37000,[10.98976625]
37050,[9.49435444]
37100,[10.49129565]
37150,[9.66051131]
37200,[10.15898191]
37250,[10.15898191]
37300,[9.82666818]
37350,[9.99282504]
37400,[14.14674672]
37450,[8.82972697]
37500,[10.65745251]
37550,[8.33125637]
37600,[6.1712171]
37650,[7.83278577]
37700,[8.82972697]
37750,[9.82666818]
37800,[10.82360938]
37850,[11.82055058]
37900,[10.49129565]
37950,[10.15898191]
38000,[8.49741324]
38050,[7.50047204]
38100,[7.50047204]
38150,[9.49435444]
38200,[9.82666818]
38250,[10.49129565]
38300,[12.15286432]
38350,[9.49435444]
38400,[10.49129565]
38450,[9.99282504]
38500,[7.50047204]
38550,[5.1742759]
38600,[9.16204071]
38650,[10.15898191]
38700,[10.15898191]
38750,[12.81749179]
38800,[8.99588384]
38850,[9.82666818]
38900,[9.66051131]
38950,[6.83584457]
39000,[9.66051131]
39050,[9.32819758]
39100,[9.32819758]
39150,[10.32513878]
39200,[9.16204071]
39250,[9.82666818]
39300,[9.66051131]
39350,[9.49435444]
39400,[10.49129565]
39450,[9.16204071]
39500,[9.82666818]
39550,[9.49435444]
39600,[8.99588384]
39650,[8.16509951]
39700,[7.1681583]
39750,[10.32513878]
39800,[10.32513878]
39850,[10.49129565]
39900,[12.15286432]
39950,[9.49435444]
40000,[9.82666818]
40050,[9.32819758]
40100,[8.82972697]
40150,[5.00811903]
40200,[10.32513878]
40250,[9.82666818]
40300,[10.65745251]
40350,[11.15592311]
40400,[11.15592311]
40450,[8.99588384]
40500,[10.15898191]
40550,[10.49129565]
40600,[7.6666289]
40650,[10.49129565]
40700,[10.15898191]
40750,[10.15898191]
40800,[11.65439372]
40850,[8.49741324]
40900,[10.32513878]
40950,[10.32513878]
41000,[9.32819758]
41050,[11.15592311]
41100,[10.82360938]
41150,[9.32819758]
41200,[9.49435444]
41250,[7.83278577]
41300,[7.50047204]
41350,[10.32513878]
41400,[10.15898191]
41450,[10.82360938]
41500,[10.49129565]
41550,[13.48211926]
41600,[9.16204071]
41650,[10.49129565]
41700,[10.15898191]
41750,[12.81749179]
41800,[9.82666818]
41850,[9.32819758]
41900,[9.82666818]
41950,[10.15898191]
42000,[11.48823685]
42050,[9.32819758]
42100,[10.65745251]
42150,[10.49129565]
42200,[7.83278577]
42250,[10.15898191]
42300,[9.66051131]
42350,[10.15898191]
42400,[10.98976625]
42450,[11.98670745]
42500,[9.66051131]
42550,[8.99588384]
42600,[9.16204071]
42650,[10.15898191]
42700,[9.82666818]
42750,[9.49435444]
42800,[11.65439372]
42850,[8.82972697]
42900,[14.14674672]
42950,[10.49129565]
43000,[9.49435444]
43050,[9.16204071]
43100,[7.83278577]
43150,[8.16509951]
43200,[10.15898191]
43250,[9.66051131]
43300,[10.82360938]
43350,[10.65745251]
43400,[10.15898191]
43450,[9.49435444]
43500,[9.16204071]
43550,[9.49435444]
43600,[5.6727465]
43650,[9.82666818]
43700,[9.82666818]
43750,[12.15286432]
43800,[12.15286432]
43850,[8.33125637]
43900,[10.65745251]
43950,[9.16204071]
44000,[7.1681583]
44050,[5.50658963]
44100,[9.66051131]
44150,[9.66051131]
44200,[10.82360938]
44250,[11.82055058]
44300,[10.15898191]
44350,[9.66051131]
44400,[10.15898191]
44450,[8.82972697]
44500,[6.1712171]
44550,[9.66051131]
44600,[9.82666818]
44650,[10.49129565]
44700,[10.82360938]
44750,[12.48517805]
44800,[9.99282504]
44850,[10.15898191]
44900,[9.16204071]
44950,[7.83278577]
45000,[10.15898191]
45050,[10.65745251]
45100,[10.15898191]
45150,[13.14980552]
45200,[15.14368793]
45250,[9.82666818]
45300,[9.99282504]
45350,[9.49435444]
45400,[7.50047204]
45450,[10.15898191]
45500,[9.82666818]
45550,[9.16204071]
45600,[13.14980552]
45650,[8.49741324]
45700,[9.49435444]
45750,[9.49435444]
45800,[10.98976625]
45850,[8.82972697]
45900,[10.15898191]
45950,[9.82666818]
46000,[10.82360938]
46050,[11.48823685]
46100,[13.48211926]
46150,[10.82360938]
46200,[9.99282504]
46250,[9.49435444]
46300,[7.83278577]
46350,[10.15898191]
46400,[10.15898191]
46450,[9.49435444]
46500,[11.15592311]
46550,[8.82972697]
46600,[10.49129565]
46650,[10.15898191]
46700,[9.16204071]
46750,[6.6696877]
46800,[11.82055058]
46850,[9.49435444]
46900,[10.32513878]
46950,[9.82666818]
47000,[7.50047204]
47050,[10.15898191]
47100,[10.15898191]
47150,[11.32207998]
47200,[10.82360938]
47250,[11.48823685]
47300,[9.82666818]
47350,[9.16204071]
47400,[9.16204071]
47450,[8.16509951]
47500,[5.83890336]
47550,[9.82666818]
47600,[9.82666818]
47650,[9.49435444]
47700,[11.15592311]
47750,[9.99282504]
47800,[10.15898191]
47850,[9.49435444]
47900,[5.83890336]
47950,[6.83584457]
48000,[9.66051131]
48050,[9.49435444]
48100,[9.49435444]
48150,[13.48211926]
48200,[10.15898191]
48250,[9.66051131]
48300,[10.15898191]
48350,[7.50047204]
48400,[9.16204071]
48450,[9.49435444]
48500,[9.32819758]
48550,[9.16204071]
48600,[7.00200143]
48650,[7.83278577]
48700,[9.66051131]
48750,[10.98976625]
48800,[10.98976625]
48850,[12.15286432]
48900,[10.82360938]
48950,[9.49435444]
49000,[10.32513878]
49050,[6.1712171]
49100,[12.81749179]
49150,[10.49129565]
49200,[9.82666818]
49250,[10.15898191]
49300,[7.50047204]
49350,[9.99282504]
49400,[10.15898191]
49450,[9.49435444]
49500,[12.48517805]
49550,[14.14674672]
49600,[10.49129565]
49650,[10.15898191]
49700,[8.82972697]
49750,[8.33125637]
49800,[6.1712171]
49850,[9.99282504]
49900,[10.65745251]
49950,[11.65439372]
50000,[12.81749179]
50050,[9.82666818]
50100,[11.82055058]
50150,[9.82666818]
50200,[8.82972697]
50250,[13.31596239]
50300,[9.82666818]
50350,[11.48823685]
50400,[10.32513878]
50450,[6.6696877]
50500,[10.98976625]
50550,[10.82360938]
50600,[10.49129565]
50650,[11.48823685]
50700,[15.47600166]
50750,[11.15592311]
50800,[9.66051131]
50850,[9.82666818]
50900,[6.6696877]
50950,[9.16204071]
51000,[10.82360938]
51050,[10.49129565]
51100,[11.32207998]
51150,[8.49741324]
51200,[9.16204071]
51250,[10.49129565]
51300,[9.82666818]
51350,[10.49129565]
51400,[12.31902119]
51450,[9.66051131]
51500,[10.15898191]
51550,[9.82666818]
51600,[11.82055058]
51650,[10.49129565]
51700,[10.82360938]
51750,[9.82666818]
51800,[11.48823685]
51850,[10.32513878]
51900,[10.15898191]
51950,[9.82666818]
52000,[8.66357011]
52050,[7.00200143]
52100,[5.34043276]
52150,[10.15898191]
52200,[9.99282504]
52250,[10.15898191]
52300,[11.65439372]
52350,[10.49129565]
52400,[10.82360938]
52450,[9.16204071]
52500,[8.16509951]
52550,[4.50964843]
52600,[10.82360938]
52650,[9.49435444]
52700,[10.15898191]
52750,[12.15286432]
52800,[10.49129565]
52850,[10.49129565]
52900,[10.32513878]
52950,[7.6666289]
53000,[8.82972697]
53050,[10.49129565]
53100,[10.65745251]
53150,[10.15898191]
53200,[8.99588384]
53250,[10.15898191]
53300,[9.82666818]
53350,[10.15898191]
53400,[9.99282504]
53450,[8.82972697]
53500,[10.49129565]
53550,[9.66051131]
53600,[9.49435444]
53650,[8.66357011]
53700,[5.83890336]
53750,[9.49435444]
53800,[10.65745251]
53850,[11.15592311]
53900,[12.81749179]
53950,[10.15898191]
54000,[9.82666818]
54050,[9.82666818]
54100,[6.6696877]
54150,[8.16509951]
54200,[10.82360938]
54250,[11.15592311]
54300,[10.98976625]
54350,[12.31902119]
54400,[9.82666818]
54450,[10.15898191]
54500,[9.66051131]
54550,[8.16509951]
54600,[5.50658963]
54650,[9.16204071]
54700,[10.65745251]
54750,[10.15898191]
54800,[11.82055058]
54850,[12.15286432]
54900,[9.49435444]
54950,[10.32513878]
55000,[9.82666818]
55050,[7.83278577]
55100,[9.66051131]
55150,[10.82360938]
55200,[11.48823685]
55250,[12.81749179]
55300,[13.48211926]
55350,[9.82666818]
55400,[10.49129565]
55450,[8.66357011]
55500,[8.16509951]
55550,[10.82360938]
55600,[9.49435444]
55650,[10.32513878]
55700,[13.64827612]
55750,[12.81749179]
55800,[9.82666818]
55850,[10.15898191]
55900,[10.32513878]
55950,[8.16509951]
56000,[10.82360938]
56050,[9.49435444]
56100,[11.15592311]
56150,[12.15286432]
56200,[13.31596239]
56250,[9.66051131]
56300,[9.49435444]
56350,[9.16204071]
56400,[9.49435444]
56450,[5.00811903]
56500,[10.65745251]
56550,[9.82666818]
56600,[7.50047204]
56650,[8.82972697]
56700,[10.98976625]
56750,[9.82666818]
56800,[10.49129565]
56850,[10.15898191]
56900,[7.6666289]
56950,[9.49435444]
57000,[10.15898191]
57050,[10.15898191]
57100,[12.31902119]
57150,[9.49435444]
57200,[9.66051131]
57250,[10.15898191]
57300,[6.83584457]
57350,[8.66357011]
57400,[10.82360938]
57450,[10.49129565]
57500,[10.49129565]
57550,[11.65439372]
57600,[10.82360938]
57650,[10.15898191]
57700,[9.49435444]
57750,[8.82972697]
57800,[5.50658963]
57850,[10.82360938]
57900,[9.49435444]
57950,[10.98976625]
58000,[13.14980552]
58050,[13.48211926]
58100,[10.15898191]
58150,[9.49435444]
58200,[9.49435444]
58250,[8.16509951]
58300,[10.15898191]
58350,[9.82666818]
58400,[10.82360938]
58450,[13.64827612]
58500,[13.14980552]
58550,[10.49129565]
58600,[10.49129565]
58650,[9.99282504]
58700,[12.31902119]
58750,[9.82666818]
58800,[10.15898191]
58850,[9.49435444]
58900,[10.82360938]
58950,[9.99282504]
59000,[10.49129565]
59050,[10.65745251]
59100,[11.15592311]
59150,[7.99894264]
59200,[13.64827612]
59250,[10.15898191]
59300,[10.32513878]
59350,[10.82360938]
59400,[9.82666818]
59450,[10.98976625]
59500,[9.99282504]
59550,[10.49129565]
59600,[11.48823685]
59650,[16.14062913]
59700,[9.66051131]
59750,[9.49435444]
59800,[10.49129565]
59850,[6.1712171]
59900,[9.16204071]
59950,[10.49129565]
60000,[10.15898191]
60050,[12.81749179]
60100,[14.47906046]
60150,[10.15898191]
60200,[8.99588384]
60250,[12.48517805]
60300,[7.6666289]
60350,[13.48211926]
60400,[8.99588384]
60450,[10.32513878]
60500,[10.98976625]
60550,[9.49435444]
60600,[9.16204071]
60650,[10.15898191]
60700,[10.15898191]
60750,[12.98364865]
60800,[14.47906046]
60850,[10.49129565]
60900,[9.82666818]
60950,[8.33125637]
61000,[6.33737397]
61050,[10.15898191]
61100,[10.49129565]
61150,[10.49129565]
61200,[12.98364865]
61250,[9.49435444]
61300,[10.49129565]
61350,[9.82666818]
61400,[11.32207998]
61450,[10.49129565]
61500,[11.15592311]
61550,[10.49129565]
61600,[10.98976625]
61650,[11.48823685]
61700,[9.99282504]
61750,[10.32513878]
61800,[9.49435444]
61850,[10.15898191]
61900,[14.14674672]
61950,[11.48823685]
62000,[10.49129565]
62050,[10.65745251]
62100,[7.83278577]
62150,[7.6666289]
62200,[10.32513878]
62250,[10.15898191]
62300,[10.98976625]
62350,[12.65133492]
62400,[13.48211926]
62450,[10.82360938]
62500,[10.65745251]
62550,[11.15592311]
62600,[8.16509951]
62650,[10.15898191]
62700,[9.49435444]
62750,[11.15592311]
62800,[10.15898191]
62850,[13.81443299]
62900,[10.15898191]
62950,[10.65745251]
63000,[11.98670745]
63050,[11.48823685]
63100,[16.8052566]
63150,[9.82666818]
63200,[10.49129565]
63250,[9.49435444]
63300,[8.16509951]
63350,[10.82360938]
63400,[9.49435444]
63450,[11.15592311]
63500,[13.31596239]
63550,[13.81443299]
