timeLog,thermoLog
14600,[14.97753106]
14650,[14.64521733]
14700,[16.14062913]
14750,[14.81137419]
14800,[15.47600166]
14850,[15.97447226]
14900,[15.14368793]
14950,[17.13757033]
15000,[10.49129565]
15050,[14.97753106]
15100,[15.64215853]
15150,[15.8083154]
15200,[20.12454212]
15250,[15.8083154]
15300,[15.47600166]
15350,[15.97447226]
15400,[15.47600166]
15450,[19.46376647]
15500,[15.64215853]
15550,[14.97753106]
15600,[15.64215853]
15650,[11.82055058]
15700,[18.3006684]
15750,[14.64521733]
15800,[15.97447226]
15850,[15.97447226]
15900,[11.48823685]
15950,[15.47600166]
16000,[15.8083154]
16050,[16.306786]
16100,[16.63909973]
16150,[9.32819758]
16200,[16.14062913]
16250,[16.63909973]
16300,[15.64215853]
16350,[18.46682527]
16400,[10.15898191]
16450,[15.47600166]
16500,[15.64215853]
16550,[15.97447226]
16600,[17.3037272]
16650,[15.97447226]
16700,[14.81137419]
16750,[15.8083154]
16800,[11.48823685]
16850,[17.13757033]
16900,[15.8083154]
16950,[15.14368793]
17000,[15.64215853]
17050,[12.31902119]
17100,[19.62992334]
17150,[14.97753106]
17200,[15.47600166]
17250,[15.8083154]
17300,[11.98670745]
17350,[15.8083154]
17400,[15.47600166]
17450,[15.97447226]
17500,[17.46988407]
17550,[12.81749179]
17600,[14.64521733]
17650,[16.306786]
17700,[14.97753106]
17750,[16.97141347]
17800,[13.64827612]
17850,[16.14062913]
17900,[13.81443299]
17950,[16.306786]
18000,[18.79913901]
18050,[15.64215853]
18100,[15.47600166]
18150,[16.8052566]
18200,[16.63909973]
18250,[14.14674672]
18300,[16.14062913]
18350,[16.306786]
18400,[16.14062913]
18450,[20.28571429]
18500,[16.306786]
18550,[15.14368793]
18600,[15.47600166]
18650,[14.31290359]
18700,[19.46376647]
18750,[16.306786]
18800,[15.64215853]
18850,[14.14674672]
18900,[12.65133492]
18950,[21.41391941]
19000,[15.64215853]
19050,[15.8083154]
19100,[14.31290359]
19150,[12.31902119]
19200,[15.97447226]
19250,[15.8083154]
19300,[15.14368793]
19350,[17.13757033]
19400,[11.15592311]
19450,[16.14062913]
19500,[15.47600166]
19550,[16.14062913]
19600,[18.79913901]
19650,[10.32513878]
19700,[15.97447226]
19750,[15.97447226]
19800,[16.47294286]
19850,[20.60805861]
19900,[15.47600166]
19950,[15.47600166]
20000,[15.14368793]
20050,[14.64521733]
20100,[20.12454212]
20150,[15.97447226]
20200,[15.8083154]
20250,[13.48211926]
20300,[15.8083154]
20350,[17.13757033]
20400,[16.47294286]
20450,[14.97753106]
20500,[15.64215853]
20550,[12.81749179]
20600,[15.8083154]
20650,[15.47600166]
20700,[15.64215853]
20750,[15.14368793]
20800,[17.13757033]
20850,[16.8052566]
20900,[15.14368793]
20950,[15.64215853]
21000,[11.32207998]
21050,[17.8021978]
21100,[15.47600166]
21150,[14.81137419]
21200,[16.14062913]
21250,[12.81749179]
21300,[15.64215853]
21350,[15.64215853]
21400,[16.47294286]
21450,[16.14062913]
21500,[9.82666818]
21550,[16.14062913]
21600,[15.14368793]
21650,[15.47600166]
21700,[17.63604094]
21750,[10.82360938]
21800,[14.97753106]
21850,[15.64215853]
21900,[15.64215853]
21950,[17.3037272]
22000,[15.47600166]
22050,[14.64521733]
22100,[15.64215853]
22150,[13.64827612]
22200,[18.46682527]
22250,[14.14674672]
22300,[14.97753106]
22350,[16.14062913]
22400,[10.82360938]
22450,[19.62992334]
22500,[16.14062913]
22550,[15.8083154]
22600,[14.64521733]
22650,[11.98670745]
22700,[15.64215853]
22750,[14.97753106]
22800,[16.47294286]
22850,[16.97141347]
22900,[9.49435444]
22950,[14.97753106]
23000,[15.64215853]
23050,[14.97753106]
23100,[18.79913901]
23150,[14.47906046]
23200,[15.8083154]
23250,[14.31290359]
23300,[14.64521733]
23350,[19.29760961]
23400,[15.97447226]
23450,[15.64215853]
23500,[15.47600166]
23550,[13.31596239]
23600,[18.13451154]
23650,[15.97447226]
23700,[15.47600166]
23750,[15.47600166]
23800,[10.98976625]
23850,[19.46376647]
23900,[15.8083154]
23950,[15.8083154]
24000,[16.47294286]
24050,[9.82666818]
24100,[14.97753106]
24150,[15.97447226]
24200,[14.97753106]
24250,[18.13451154]
24300,[10.98976625]
24350,[15.8083154]
24400,[15.47600166]
24450,[16.14062913]
24500,[18.13451154]
24550,[11.48823685]
24600,[15.47600166]
24650,[15.64215853]
24700,[16.47294286]
24750,[18.13451154]
24800,[16.63909973]
24850,[15.14368793]
24900,[14.97753106]
24950,[12.31902119]
25000,[19.62992334]
25050,[15.47600166]
25100,[15.14368793]
25150,[15.97447226]
25200,[11.98670745]
25250,[19.13145274]
25300,[15.47600166]
25350,[15.14368793]
25400,[16.306786]
25450,[11.98670745]
25500,[15.47600166]
25550,[16.47294286]
25600,[15.97447226]
25650,[17.46988407]
25700,[13.14980552]
25750,[16.14062913]
25800,[15.64215853]
25850,[16.63909973]
25900,[18.3006684]
25950,[10.32513878]
26000,[14.97753106]
26050,[14.64521733]
26100,[14.47906046]
26150,[17.63604094]
26200,[15.14368793]
26250,[14.81137419]
26300,[15.64215853]
26350,[12.31902119]
26400,[21.25274725]
26450,[15.8083154]
26500,[16.14062913]
26550,[15.97447226]
26600,[11.65439372]
26650,[19.46376647]
26700,[15.97447226]
26750,[16.14062913]
26800,[16.8052566]
26850,[11.65439372]
26900,[15.30984479]
26950,[14.97753106]
27000,[15.97447226]
27050,[17.13757033]
27100,[14.31290359]
27150,[15.64215853]
27200,[16.14062913]
27250,[15.8083154]
27300,[18.3006684]
27350,[15.64215853]
27400,[16.306786]
27450,[15.30984479]
27500,[14.47906046]
27550,[17.46988407]
27600,[16.14062913]
27650,[15.47600166]
27700,[15.64215853]
27750,[15.14368793]
27800,[19.79608021]
27850,[14.64521733]
27900,[16.306786]
27950,[15.97447226]
28000,[12.31902119]
28050,[16.47294286]
28100,[14.97753106]
28150,[16.8052566]
28200,[16.8052566]
28250,[12.48517805]
28300,[15.47600166]
28350,[16.14062913]
28400,[16.47294286]
28450,[17.63604094]
28500,[11.98670745]
28550,[15.64215853]
28600,[15.30984479]
28650,[14.97753106]
28700,[18.63298214]
28750,[16.14062913]
28800,[14.81137419]
28850,[14.97753106]
28900,[14.14674672]
28950,[19.46376647]
29000,[15.97447226]
29050,[14.64521733]
29100,[15.47600166]
29150,[14.14674672]
29200,[19.46376647]
29250,[15.47600166]
29300,[15.97447226]
29350,[15.47600166]
29400,[14.81137419]
29450,[15.64215853]
29500,[15.8083154]
29550,[16.8052566]
29600,[16.306786]
29650,[18.13451154]
