timeLog,thermoLog
0,[17.46988407]
50,[12.48517805]
100,[13.31596239]
150,[15.8083154]
200,[15.97447226]
250,[16.63909973]
300,[16.8052566]
350,[13.48211926]
400,[15.97447226]
450,[17.3037272]
500,[16.306786]
550,[16.8052566]
600,[15.97447226]
650,[16.14062913]
700,[14.97753106]
750,[16.306786]
800,[9.32819758]
850,[14.47906046]
900,[15.97447226]
950,[16.306786]
1000,[13.48211926]
1050,[15.14368793]
1100,[16.14062913]
1150,[16.97141347]
1200,[19.79608021]
1250,[19.13145274]
1300,[16.306786]
1350,[16.306786]
1400,[16.97141347]
1450,[20.44688645]
1500,[22.05860806]
1550,[16.47294286]
1600,[16.14062913]
1650,[15.8083154]
1700,[16.47294286]
1750,[18.13451154]
1800,[16.47294286]
1850,[15.8083154]
1900,[12.15286432]
1950,[15.47600166]
2000,[15.97447226]
2050,[15.64215853]
2100,[15.64215853]
2150,[14.14674672]
2200,[19.29760961]
2250,[16.14062913]
2300,[16.14062913]
2350,[16.47294286]
2400,[16.97141347]
2450,[15.8083154]
2500,[16.8052566]
2550,[15.14368793]
2600,[16.306786]
2650,[15.8083154]
2700,[15.30984479]
2750,[15.14368793]
2800,[16.8052566]
2850,[17.13757033]
2900,[15.14368793]
2950,[16.47294286]
3000,[16.47294286]
3050,[15.64215853]
3100,[18.79913901]
3150,[16.306786]
3200,[15.64215853]
3250,[15.14368793]
3300,[14.14674672]
3350,[18.63298214]
3400,[15.64215853]
3450,[16.8052566]
3500,[15.47600166]
3550,[16.47294286]
3600,[20.28571429]
3650,[15.64215853]
3700,[16.8052566]
3750,[15.30984479]
3800,[15.47600166]
3850,[15.47600166]
3900,[16.47294286]
3950,[17.3037272]
4000,[18.3006684]
4050,[16.47294286]
4100,[17.3037272]
4150,[16.8052566]
4200,[17.13757033]
4250,[14.97753106]
4300,[11.32207998]
4350,[15.8083154]
4400,[15.47600166]
4450,[15.64215853]
4500,[19.29760961]
4550,[16.14062913]
4600,[16.306786]
4650,[15.97447226]
4700,[16.47294286]
4750,[21.73626374]
4800,[15.8083154]
4850,[15.64215853]
4900,[16.14062913]
4950,[16.97141347]
5000,[21.41391941]
5050,[16.14062913]
5100,[15.47600166]
5150,[15.8083154]
5200,[15.14368793]
5250,[16.14062913]
5300,[16.47294286]
5350,[15.97447226]
5400,[16.97141347]
5450,[15.64215853]
5500,[16.8052566]
5550,[15.14368793]
5600,[15.8083154]
5650,[13.81443299]
5700,[10.82360938]
5750,[14.81137419]
5800,[15.8083154]
5850,[16.14062913]
5900,[18.79913901]
5950,[15.64215853]
6000,[17.63604094]
6050,[16.306786]
6100,[13.98058986]
6150,[19.46376647]
6200,[16.14062913]
6250,[16.14062913]
6300,[14.47906046]
6350,[12.98364865]
6400,[16.97141347]
6450,[15.97447226]
6500,[15.8083154]
6550,[15.97447226]
6600,[14.31290359]
6650,[17.13757033]
6700,[15.30984479]
6750,[16.8052566]
6800,[17.8021978]
6850,[16.47294286]
6900,[15.8083154]
6950,[16.306786]
7000,[17.13757033]
7050,[18.13451154]
7100,[14.47906046]
7150,[17.13757033]
7200,[16.8052566]
7250,[16.14062913]
7300,[18.13451154]
7350,[15.30984479]
7400,[16.14062913]
7450,[14.97753106]
7500,[13.48211926]
7550,[19.62992334]
7600,[16.47294286]
7650,[16.14062913]
7700,[14.64521733]
7750,[14.14674672]
7800,[18.3006684]
7850,[16.63909973]
7900,[16.8052566]
7950,[16.14062913]
8000,[14.81137419]
8050,[16.8052566]
8100,[16.14062913]
8150,[16.8052566]
8200,[18.46682527]
8250,[14.31290359]
8300,[16.14062913]
8350,[16.306786]
8400,[17.3037272]
8450,[18.13451154]
8500,[15.97447226]
8550,[16.306786]
8600,[15.8083154]
8650,[16.97141347]
8700,[17.13757033]
8750,[16.14062913]
8800,[16.97141347]
8850,[15.47600166]
8900,[13.64827612]
8950,[19.13145274]
9000,[16.306786]
9050,[15.8083154]
9100,[15.97447226]
9150,[12.98364865]
9200,[11.98670745]
9250,[15.47600166]
9300,[15.14368793]
9350,[16.14062913]
9400,[15.30984479]
9450,[16.47294286]
9500,[15.47600166]
9550,[15.8083154]
9600,[15.14368793]
9650,[20.44688645]
9700,[16.306786]
9750,[16.14062913]
9800,[16.306786]
9850,[16.97141347]
9900,[18.96529587]
9950,[16.47294286]
10000,[16.63909973]
10050,[16.14062913]
10100,[17.13757033]
10150,[19.62992334]
10200,[15.8083154]
10250,[16.14062913]
10300,[15.64215853]
10350,[11.82055058]
10400,[15.8083154]
10450,[16.63909973]
10500,[15.14368793]
10550,[16.97141347]
10600,[11.65439372]
10650,[16.47294286]
10700,[14.97753106]
10750,[15.47600166]
10800,[15.97447226]
10850,[9.82666818]
10900,[15.47600166]
10950,[15.8083154]
11000,[16.8052566]
11050,[16.63909973]
11100,[15.64215853]
11150,[15.14368793]
11200,[16.47294286]
11250,[13.64827612]
11300,[21.57509158]
11350,[16.14062913]
11400,[16.306786]
11450,[15.8083154]
11500,[15.47600166]
11550,[20.12454212]
11600,[15.8083154]
11650,[15.97447226]
11700,[16.47294286]
11750,[12.81749179]
11800,[16.14062913]
11850,[15.8083154]
11900,[16.14062913]
11950,[19.13145274]
12000,[12.48517805]
12050,[16.8052566]
12100,[15.64215853]
12150,[15.97447226]
12200,[18.13451154]
12250,[12.81749179]
12300,[16.306786]
12350,[15.64215853]
12400,[14.47906046]
12450,[14.14674672]
12500,[15.8083154]
12550,[16.14062913]
12600,[16.306786]
12650,[14.47906046]
12700,[16.14062913]
12750,[15.64215853]
12800,[16.63909973]
12850,[15.8083154]
12900,[12.81749179]
12950,[14.81137419]
13000,[16.14062913]
13050,[16.306786]
13100,[16.47294286]
13150,[11.48823685]
13200,[16.14062913]
13250,[15.64215853]
13300,[17.13757033]
13350,[18.13451154]
13400,[10.98976625]
13450,[15.14368793]
13500,[15.8083154]
13550,[16.306786]
13600,[18.13451154]
13650,[12.98364865]
13700,[16.14062913]
13750,[15.47600166]
13800,[15.47600166]
13850,[19.13145274]
13900,[15.64215853]
13950,[16.14062913]
14000,[16.47294286]
14050,[15.8083154]
14100,[20.76923077]
14150,[15.8083154]
14200,[16.306786]
14250,[16.306786]
14300,[15.30984479]
14350,[17.46988407]
14400,[15.64215853]
14450,[16.306786]
14500,[15.30984479]
14550,[16.8052566]
14600,[16.14062913]
14650,[16.63909973]
14700,[15.14368793]
14750,[14.31290359]
14800,[14.14674672]
14850,[16.97141347]
14900,[15.8083154]
14950,[14.64521733]
15000,[14.47906046]
15050,[15.47600166]
15100,[16.306786]
15150,[15.64215853]
15200,[16.97141347]
15250,[19.62992334]
15300,[16.14062913]
15350,[16.47294286]
15400,[16.306786]
15450,[17.13757033]
15500,[14.97753106]
15550,[16.14062913]
15600,[16.306786]
15650,[16.47294286]
15700,[19.46376647]
15750,[17.13757033]
15800,[16.14062913]
15850,[15.97447226]
15900,[14.14674672]
15950,[16.47294286]
16000,[15.64215853]
16050,[16.8052566]
16100,[14.97753106]
16150,[15.14368793]
16200,[20.12454212]
16250,[16.306786]
16300,[14.64521733]
16350,[15.8083154]
16400,[13.48211926]
16450,[15.64215853]
16500,[15.47600166]
16550,[16.306786]
16600,[18.13451154]
16650,[16.8052566]
16700,[15.8083154]
16750,[16.8052566]
16800,[16.14062913]
16850,[18.79913901]
16900,[10.82360938]
16950,[16.306786]
17000,[15.47600166]
17050,[16.306786]
17100,[20.60805861]
17150,[15.97447226]
17200,[15.8083154]
17250,[15.14368793]
17300,[14.47906046]
17350,[17.3037272]
17400,[16.97141347]
17450,[16.14062913]
17500,[14.97753106]
17550,[13.98058986]
17600,[21.57509158]
17650,[16.14062913]
17700,[15.47600166]
17750,[15.8083154]
17800,[12.81749179]
17850,[16.14062913]
17900,[15.8083154]
17950,[15.14368793]
18000,[17.46988407]
18050,[10.32513878]
18100,[16.47294286]
18150,[15.97447226]
18200,[16.97141347]
18250,[18.63298214]
18300,[11.98670745]
18350,[15.8083154]
18400,[15.64215853]
18450,[15.64215853]
18500,[19.46376647]
18550,[16.14062913]
18600,[15.14368793]
18650,[15.14368793]
18700,[14.81137419]
18750,[15.14368793]
18800,[16.8052566]
18850,[15.64215853]
18900,[14.97753106]
18950,[18.13451154]
19000,[16.8052566]
19050,[15.47600166]
19100,[16.14062913]
19150,[15.30984479]
19200,[13.48211926]
19250,[16.63909973]
19300,[15.64215853]
19350,[16.63909973]
19400,[15.64215853]
19450,[17.46988407]
19500,[15.64215853]
19550,[15.97447226]
19600,[17.3037272]
19650,[11.48823685]
19700,[15.8083154]
19750,[15.64215853]
19800,[15.64215853]
19850,[16.8052566]
19900,[16.47294286]
19950,[15.47600166]
20000,[16.47294286]
20050,[16.306786]
20100,[16.8052566]
20150,[17.8021978]
20200,[15.64215853]
20250,[14.81137419]
20300,[16.14062913]
20350,[15.47600166]
20400,[12.81749179]
20450,[16.47294286]
20500,[15.64215853]
20550,[16.14062913]
20600,[16.14062913]
20650,[16.63909973]
20700,[15.47600166]
20750,[16.306786]
20800,[13.81443299]
20850,[16.14062913]
20900,[16.47294286]
20950,[15.8083154]
21000,[15.47600166]
21050,[12.48517805]
21100,[20.12454212]
21150,[15.47600166]
21200,[16.306786]
21250,[16.8052566]
21300,[16.97141347]
21350,[16.47294286]
21400,[17.13757033]
21450,[15.47600166]
21500,[15.14368793]
21550,[16.8052566]
21600,[16.63909973]
21650,[16.14062913]
21700,[15.47600166]
21750,[15.8083154]
21800,[16.8052566]
21850,[16.8052566]
21900,[15.97447226]
21950,[16.8052566]
22000,[16.306786]
22050,[15.8083154]
22100,[16.63909973]
22150,[15.47600166]
22200,[19.13145274]
22250,[15.8083154]
22300,[15.97447226]
22350,[16.8052566]
22400,[17.13757033]
22450,[16.8052566]
22500,[15.64215853]
22550,[16.14062913]
22600,[15.64215853]
22650,[15.14368793]
22700,[18.46682527]
22750,[16.14062913]
22800,[16.63909973]
22850,[14.97753106]
22900,[14.97753106]
22950,[16.8052566]
23000,[16.14062913]
23050,[14.97753106]
23100,[15.47600166]
23150,[12.81749179]
23200,[16.14062913]
23250,[16.63909973]
23300,[15.64215853]
23350,[17.8021978]
23400,[15.47600166]
23450,[16.47294286]
23500,[16.8052566]
23550,[17.8021978]
23600,[16.8052566]
23650,[12.31902119]
23700,[16.8052566]
23750,[16.14062913]
23800,[16.14062913]
23850,[20.28571429]
23900,[16.97141347]
23950,[15.47600166]
24000,[16.47294286]
24050,[16.14062913]
24100,[16.97141347]
24150,[16.306786]
24200,[15.8083154]
24250,[13.81443299]
24300,[16.306786]
24350,[22.05860806]
24400,[16.14062913]
24450,[15.14368793]
24500,[15.64215853]
24550,[14.81137419]
24600,[15.8083154]
24650,[15.64215853]
24700,[15.8083154]
24750,[15.8083154]
24800,[18.13451154]
24850,[16.8052566]
24900,[16.8052566]
24950,[15.8083154]
25000,[18.13451154]
25050,[17.8021978]
25100,[15.8083154]
25150,[14.97753106]
25200,[15.8083154]
25250,[14.47906046]
25300,[15.64215853]
25350,[15.97447226]
25400,[17.3037272]
25450,[16.47294286]
25500,[14.47906046]
25550,[16.14062913]
25600,[15.64215853]
25650,[16.47294286]
25700,[18.13451154]
25750,[12.81749179]
25800,[17.13757033]
25850,[16.14062913]
25900,[15.14368793]
25950,[18.63298214]
26000,[16.47294286]
26050,[16.8052566]
26100,[15.14368793]
26150,[15.97447226]
26200,[19.29760961]
26250,[15.14368793]
26300,[16.14062913]
26350,[15.8083154]
26400,[13.64827612]
26450,[21.25274725]
26500,[15.47600166]
26550,[15.47600166]
26600,[15.30984479]
26650,[11.98670745]
26700,[18.13451154]
26750,[16.8052566]
26800,[16.8052566]
26850,[15.47600166]
26900,[12.98364865]
26950,[16.14062913]
27000,[16.47294286]
27050,[15.8083154]
27100,[17.13757033]
27150,[10.82360938]
27200,[15.47600166]
27250,[15.64215853]
27300,[16.14062913]
27350,[17.96835467]
27400,[14.81137419]
27450,[15.8083154]
27500,[16.47294286]
27550,[15.30984479]
27600,[19.13145274]
27650,[17.13757033]
27700,[16.8052566]
27750,[15.14368793]
27800,[13.48211926]
27850,[20.12454212]
27900,[15.47600166]
27950,[16.14062913]
28000,[15.47600166]
28050,[12.98364865]
28100,[20.60805861]
28150,[15.8083154]
28200,[16.47294286]
28250,[16.47294286]
28300,[11.65439372]
28350,[15.30984479]
28400,[15.47600166]
28450,[17.13757033]
28500,[17.63604094]
28550,[14.31290359]
28600,[16.63909973]
28650,[16.63909973]
28700,[17.3037272]
28750,[18.79913901]
28800,[14.14674672]
28850,[15.47600166]
28900,[15.47600166]
28950,[14.81137419]
29000,[19.29760961]
29050,[15.64215853]
29100,[15.47600166]
29150,[14.81137419]
29200,[13.14980552]
29250,[18.96529587]
29300,[16.14062913]
29350,[16.306786]
29400,[15.97447226]
29450,[12.81749179]
29500,[18.96529587]
29550,[16.8052566]
29600,[16.47294286]
29650,[16.97141347]
29700,[11.32207998]
29750,[16.47294286]
29800,[15.97447226]
29850,[15.47600166]
29900,[17.8021978]
29950,[15.47600166]
30000,[15.64215853]
30050,[15.97447226]
30100,[15.47600166]
30150,[18.13451154]
30200,[15.8083154]
30250,[16.14062913]
30300,[15.47600166]
30350,[14.81137419]
30400,[14.47906046]
30450,[16.306786]
30500,[16.14062913]
30550,[15.47600166]
30600,[16.8052566]
30650,[15.14368793]
30700,[13.98058986]
30750,[16.47294286]
30800,[16.97141347]
30850,[17.8021978]
30900,[16.47294286]
30950,[15.8083154]
31000,[16.14062913]
31050,[17.13757033]
31100,[20.44688645]
31150,[16.306786]
31200,[16.14062913]
31250,[16.47294286]
31300,[15.14368793]
31350,[19.29760961]
31400,[15.47600166]
31450,[16.306786]
31500,[14.97753106]
31550,[16.306786]
31600,[16.8052566]
31650,[15.8083154]
31700,[15.30984479]
31750,[14.81137419]
31800,[11.32207998]
31850,[15.14368793]
31900,[16.306786]
31950,[16.14062913]
32000,[17.8021978]
32050,[12.31902119]
32100,[15.8083154]
32150,[16.8052566]
32200,[16.8052566]
32250,[19.79608021]
32300,[16.306786]
32350,[16.14062913]
32400,[15.14368793]
32450,[14.81137419]
32500,[20.93040293]
32550,[15.47600166]
32600,[15.14368793]
32650,[14.47906046]
32700,[13.81443299]
32750,[21.41391941]
32800,[16.47294286]
32850,[15.97447226]
32900,[14.97753106]
32950,[12.81749179]
33000,[16.14062913]
33050,[16.47294286]
33100,[16.47294286]
33150,[17.46988407]
33200,[12.15286432]
33250,[15.14368793]
33300,[16.97141347]
33350,[16.8052566]
33400,[18.46682527]
33450,[12.15286432]
33500,[15.47600166]
33550,[15.8083154]
33600,[17.3037272]
33650,[20.28571429]
33700,[15.47600166]
33750,[15.47600166]
33800,[15.47600166]
33850,[14.97753106]
33900,[20.76923077]
33950,[15.8083154]
34000,[15.47600166]
34050,[14.47906046]
34100,[13.31596239]
34150,[16.14062913]
34200,[16.14062913]
34250,[15.47600166]
34300,[16.8052566]
34350,[13.48211926]
34400,[15.8083154]
34450,[15.97447226]
34500,[16.47294286]
34550,[16.306786]
34600,[15.64215853]
34650,[15.47600166]
34700,[15.14368793]
34750,[16.306786]
34800,[14.31290359]
34850,[19.62992334]
34900,[15.47600166]
34950,[15.8083154]
35000,[15.8083154]
35050,[12.98364865]
35100,[16.47294286]
35150,[15.8083154]
35200,[17.13757033]
35250,[16.47294286]
35300,[10.82360938]
35350,[15.14368793]
35400,[15.14368793]
35450,[16.14062913]
35500,[19.46376647]
35550,[12.81749179]
35600,[16.306786]
35650,[15.97447226]
35700,[14.64521733]
35750,[18.79913901]
35800,[15.47600166]
35850,[16.47294286]
35900,[15.14368793]
35950,[13.48211926]
36000,[19.79608021]
36050,[15.47600166]
36100,[15.97447226]
36150,[14.64521733]
36200,[12.31902119]
36250,[17.46988407]
36300,[15.47600166]
36350,[15.8083154]
36400,[16.63909973]
36450,[13.14980552]
36500,[15.8083154]
36550,[15.8083154]
36600,[15.8083154]
36650,[17.63604094]
36700,[18.79913901]
36750,[16.8052566]
36800,[16.306786]
36850,[15.30984479]
36900,[16.97141347]
36950,[14.81137419]
37000,[15.8083154]
37050,[15.14368793]
37100,[15.47600166]
37150,[17.3037272]
37200,[15.8083154]
37250,[15.97447226]
37300,[16.8052566]
37350,[14.47906046]
37400,[11.32207998]
37450,[15.47600166]
37500,[17.13757033]
37550,[15.8083154]
37600,[20.60805861]
37650,[16.14062913]
37700,[17.13757033]
37750,[15.8083154]
37800,[15.64215853]
37850,[21.25274725]
37900,[15.97447226]
37950,[16.14062913]
38000,[15.47600166]
38050,[12.31902119]
38100,[18.13451154]
38150,[16.14062913]
38200,[16.14062913]
38250,[16.14062913]
38300,[11.65439372]
38350,[16.47294286]
38400,[17.13757033]
38450,[15.8083154]
38500,[18.13451154]
38550,[12.48517805]
38600,[15.14368793]
38650,[15.64215853]
38700,[16.97141347]
38750,[18.13451154]
38800,[13.14980552]
38850,[15.30984479]
38900,[15.8083154]
38950,[15.8083154]
39000,[20.76923077]
39050,[16.14062913]
39100,[15.30984479]
39150,[15.97447226]
39200,[14.14674672]
39250,[17.46988407]
39300,[15.64215853]
39350,[15.47600166]
39400,[15.47600166]
39450,[12.81749179]
39500,[16.47294286]
39550,[16.306786]
39600,[16.8052566]
39650,[17.13757033]
39700,[14.14674672]
39750,[15.8083154]
39800,[15.64215853]
39850,[16.14062913]
39900,[18.46682527]
39950,[18.46682527]
40000,[16.14062913]
40050,[15.64215853]
40100,[15.8083154]
40150,[15.47600166]
40200,[19.62992334]
40250,[16.14062913]
40300,[15.97447226]
40350,[15.8083154]
40400,[11.82055058]
40450,[16.8052566]
40500,[16.306786]
40550,[16.47294286]
40600,[18.46682527]
40650,[12.48517805]
40700,[15.64215853]
40750,[15.64215853]
40800,[16.14062913]
40850,[17.63604094]
40900,[15.47600166]
40950,[16.14062913]
41000,[16.47294286]
41050,[14.64521733]
41100,[19.13145274]
41150,[16.47294286]
41200,[15.30984479]
41250,[15.8083154]
41300,[12.15286432]
41350,[19.79608021]
41400,[16.14062913]
41450,[15.14368793]
41500,[15.8083154]
41550,[10.98976625]
41600,[16.306786]
41650,[15.8083154]
41700,[17.46988407]
41750,[14.81137419]
41800,[15.14368793]
41850,[15.30984479]
41900,[16.47294286]
41950,[16.97141347]
42000,[18.3006684]
42050,[14.47906046]
42100,[16.14062913]
42150,[15.8083154]
42200,[15.47600166]
42250,[19.13145274]
42300,[15.8083154]
42350,[15.8083154]
42400,[15.8083154]
42450,[14.97753106]
42500,[16.8052566]
42550,[16.306786]
42600,[15.8083154]
42650,[15.30984479]
42700,[12.81749179]
42750,[18.13451154]
42800,[15.8083154]
42850,[16.8052566]
42900,[16.14062913]
42950,[12.81749179]
43000,[16.306786]
43050,[15.8083154]
43100,[17.13757033]
43150,[16.8052566]
43200,[19.29760961]
43250,[15.8083154]
43300,[15.30984479]
43350,[15.14368793]
43400,[17.8021978]
43450,[21.09157509]
43500,[16.47294286]
43550,[16.8052566]
43600,[14.14674672]
43650,[11.82055058]
43700,[16.63909973]
43750,[16.14062913]
43800,[15.97447226]
43850,[16.97141347]
43900,[11.82055058]
43950,[16.14062913]
44000,[17.13757033]
44050,[16.8052566]
44100,[17.63604094]
44150,[13.64827612]
44200,[16.14062913]
44250,[15.8083154]
44300,[16.47294286]
44350,[19.29760961]
44400,[16.14062913]
44450,[16.14062913]
44500,[15.8083154]
44550,[13.64827612]
44600,[18.13451154]
44650,[15.64215853]
44700,[15.8083154]
44750,[14.81137419]
44800,[13.14980552]
44850,[12.65133492]
44900,[16.14062913]
44950,[14.97753106]
45000,[17.3037272]
45050,[16.14062913]
45100,[15.8083154]
45150,[16.14062913]
45200,[16.63909973]
45250,[17.8021978]
45300,[19.79608021]
45350,[16.8052566]
45400,[15.14368793]
45450,[16.63909973]
45500,[13.14980552]
45550,[18.63298214]
45600,[15.8083154]
45650,[15.30984479]
45700,[16.8052566]
45750,[12.48517805]
45800,[16.8052566]
45850,[15.8083154]
45900,[16.8052566]
45950,[17.8021978]
46000,[15.8083154]
46050,[16.14062913]
46100,[16.47294286]
46150,[16.14062913]
46200,[18.96529587]
46250,[15.8083154]
46300,[15.14368793]
46350,[15.8083154]
46400,[14.14674672]
46450,[17.63604094]
46500,[15.8083154]
46550,[14.31290359]
46600,[15.47600166]
46650,[12.48517805]
46700,[11.82055058]
46750,[14.81137419]
46800,[16.14062913]
46850,[16.8052566]
46900,[18.63298214]
46950,[16.14062913]
47000,[16.14062913]
47050,[17.13757033]
47100,[16.306786]
47150,[20.76923077]
47200,[15.8083154]
47250,[16.14062913]
47300,[14.47906046]
47350,[14.31290359]
47400,[14.14674672]
47450,[17.13757033]
47500,[15.64215853]
47550,[15.8083154]
47600,[16.306786]
47650,[16.14062913]
47700,[16.14062913]
47750,[16.97141347]
47800,[16.8052566]
47850,[17.63604094]
47900,[16.47294286]
47950,[15.8083154]
48000,[15.64215853]
48050,[11.82055058]
48100,[18.13451154]
48150,[14.97753106]
48200,[15.64215853]
48250,[16.97141347]
48300,[13.48211926]
48350,[16.306786]
48400,[16.14062913]
48450,[16.8052566]
48500,[17.46988407]
48550,[18.46682527]
48600,[16.8052566]
48650,[16.8052566]
48700,[16.306786]
48750,[19.62992334]
48800,[15.64215853]
48850,[16.14062913]
48900,[14.31290359]
48950,[14.64521733]
49000,[17.46988407]
49050,[15.8083154]
49100,[16.14062913]
49150,[15.8083154]
49200,[13.48211926]
49250,[9.82666818]
49300,[15.47600166]
49350,[16.306786]
49400,[16.63909973]
49450,[19.46376647]
49500,[15.8083154]
49550,[15.97447226]
49600,[15.47600166]
49650,[14.14674672]
49700,[20.76923077]
49750,[16.306786]
49800,[16.14062913]
49850,[14.97753106]
49900,[14.31290359]
49950,[13.48211926]
50000,[16.14062913]
50050,[15.47600166]
50100,[16.8052566]
50150,[13.98058986]
50200,[15.8083154]
50250,[15.97447226]
50300,[15.47600166]
50350,[17.46988407]
50400,[20.12454212]
50450,[16.306786]
50500,[15.14368793]
50550,[15.97447226]
50600,[13.14980552]
50650,[18.13451154]
50700,[15.47600166]
50750,[16.14062913]
50800,[16.97141347]
50850,[12.81749179]
50900,[16.47294286]
50950,[16.14062913]
51000,[17.3037272]
51050,[16.14062913]
51100,[16.47294286]
51150,[16.14062913]
51200,[16.14062913]
51250,[16.47294286]
51300,[19.79608021]
51350,[15.64215853]
51400,[16.47294286]
51450,[16.14062913]
51500,[15.8083154]
51550,[18.96529587]
51600,[15.47600166]
51650,[16.306786]
51700,[16.14062913]
51750,[12.15286432]
51800,[14.14674672]
51850,[15.30984479]
51900,[16.306786]
51950,[16.14062913]
52000,[15.14368793]
52050,[15.8083154]
52100,[16.47294286]
52150,[16.14062913]
52200,[16.97141347]
52250,[14.81137419]
52300,[16.8052566]
52350,[16.306786]
52400,[16.14062913]
52450,[19.13145274]
52500,[22.05860806]
52550,[16.306786]
52600,[15.47600166]
52650,[14.97753106]
52700,[12.15286432]
52750,[16.47294286]
52800,[15.14368793]
52850,[15.47600166]
52900,[15.8083154]
52950,[11.48823685]
53000,[16.14062913]
53050,[16.8052566]
53100,[17.46988407]
53150,[18.79913901]
53200,[13.14980552]
53250,[16.63909973]
53300,[15.47600166]
53350,[17.46988407]
53400,[18.3006684]
53450,[15.8083154]
53500,[16.8052566]
53550,[15.14368793]
53600,[13.31596239]
53650,[11.65439372]
53700,[16.14062913]
53750,[16.14062913]
53800,[14.31290359]
53850,[15.8083154]
53900,[12.81749179]
53950,[15.97447226]
54000,[17.46988407]
54050,[17.13757033]
54100,[13.48211926]
54150,[16.47294286]
54200,[15.8083154]
54250,[16.97141347]
54300,[19.13145274]
54350,[19.13145274]
54400,[16.14062913]
54450,[16.14062913]
54500,[18.13451154]
54550,[15.8083154]
54600,[18.46682527]
54650,[16.14062913]
54700,[14.97753106]
54750,[15.47600166]
54800,[16.8052566]
54850,[14.97753106]
54900,[16.63909973]
54950,[15.97447226]
55000,[15.8083154]
55050,[12.15286432]
55100,[16.47294286]
55150,[15.8083154]
55200,[15.8083154]
55250,[16.8052566]
55300,[14.31290359]
55350,[15.47600166]
55400,[15.97447226]
55450,[16.14062913]
55500,[18.3006684]
55550,[15.64215853]
55600,[15.8083154]
55650,[16.8052566]
55700,[13.14980552]
55750,[19.96223708]
55800,[15.47600166]
55850,[16.63909973]
55900,[15.8083154]
55950,[12.98364865]
56000,[17.3037272]
56050,[15.97447226]
56100,[15.47600166]
56150,[14.31290359]
56200,[13.31596239]
56250,[16.14062913]
56300,[15.8083154]
56350,[16.14062913]
56400,[16.8052566]
56450,[10.98976625]
56500,[16.306786]
56550,[16.47294286]
56600,[17.13757033]
56650,[18.79913901]
56700,[15.64215853]
56750,[16.63909973]
56800,[17.13757033]
56850,[15.64215853]
56900,[19.46376647]
56950,[15.14368793]
57000,[15.64215853]
57050,[15.47600166]
57100,[12.15286432]
57150,[19.13145274]
57200,[15.8083154]
57250,[16.14062913]
57300,[15.47600166]
57350,[12.81749179]
57400,[16.14062913]
57450,[15.47600166]
57500,[16.8052566]
57550,[16.63909973]
57600,[15.30984479]
57650,[16.47294286]
57700,[16.14062913]
57750,[17.46988407]
57800,[18.3006684]
57850,[13.64827612]
57900,[16.8052566]
57950,[17.13757033]
58000,[16.97141347]
58050,[18.79913901]
58100,[16.47294286]
58150,[15.8083154]
58200,[16.14062913]
58250,[13.64827612]
58300,[17.13757033]
58350,[16.14062913]
58400,[15.8083154]
58450,[16.306786]
58500,[12.31902119]
58550,[12.81749179]
58600,[14.64521733]
58650,[16.14062913]
58700,[15.8083154]
58750,[16.14062913]
58800,[15.8083154]
58850,[15.64215853]
58900,[15.14368793]
58950,[17.3037272]
59000,[13.98058986]
59050,[16.63909973]
59100,[17.46988407]
59150,[16.63909973]
59200,[19.62992334]
59250,[19.46376647]
59300,[16.14062913]
59350,[15.30984479]
59400,[16.14062913]
59450,[19.46376647]
59500,[15.64215853]
59550,[16.306786]
59600,[15.47600166]
59650,[13.48211926]
59700,[19.46376647]
59750,[15.64215853]
59800,[15.8083154]
59850,[15.14368793]
59900,[12.81749179]
59950,[14.97753106]
60000,[15.47600166]
60050,[15.14368793]
60100,[16.14062913]
60150,[12.98364865]
60200,[15.97447226]
60250,[16.47294286]
60300,[16.14062913]
60350,[17.46988407]
60400,[20.28571429]
60450,[16.8052566]
60500,[16.47294286]
60550,[17.63604094]
60600,[18.46682527]
60650,[18.13451154]
60700,[16.306786]
60750,[16.14062913]
60800,[15.64215853]
60850,[19.29760961]
60900,[15.47600166]
60950,[15.14368793]
61000,[16.14062913]
61050,[14.64521733]
