timeLog,thermoLog
12750,[13.81443299]
12800,[14.47906046]
12850,[17.46988407]
12900,[9.82666818]
12950,[14.31290359]
13000,[13.64827612]
13050,[15.47600166]
13100,[16.8052566]
13150,[18.13451154]
13200,[16.47294286]
13250,[13.81443299]
13300,[13.48211926]
13350,[11.48823685]
13400,[14.31290359]
13450,[14.31290359]
13500,[15.47600166]
13550,[16.47294286]
13600,[9.49435444]
13650,[14.31290359]
13700,[14.81137419]
13750,[14.14674672]
13800,[18.13451154]
13850,[9.49435444]
13900,[14.64521733]
13950,[13.98058986]
14000,[13.31596239]
14050,[18.13451154]
14100,[15.14368793]
14150,[14.81137419]
14200,[13.81443299]
14250,[12.81749179]
14300,[10.15898191]
14350,[13.98058986]
14400,[13.14980552]
14450,[14.14674672]
14500,[15.8083154]
14550,[12.15286432]
14600,[13.81443299]
14650,[12.81749179]
14700,[14.64521733]
14750,[15.8083154]
14800,[8.16509951]
14850,[13.81443299]
14900,[14.14674672]
14950,[12.81749179]
15000,[14.81137419]
15050,[14.14674672]
15100,[13.31596239]
15150,[14.14674672]
15200,[11.65439372]
15250,[17.46988407]
15300,[13.98058986]
15350,[14.14674672]
15400,[13.64827612]
15450,[11.65439372]
15500,[9.32819758]
15550,[13.81443299]
15600,[13.98058986]
15650,[13.81443299]
15700,[18.46682527]
15750,[13.64827612]
15800,[14.14674672]
15850,[13.64827612]
15900,[12.48517805]
15950,[19.79608021]
16000,[12.81749179]
16050,[14.14674672]
16100,[12.81749179]
16150,[10.65745251]
16200,[19.79608021]
16250,[13.14980552]
16300,[13.64827612]
16350,[13.48211926]
16400,[11.82055058]
16450,[13.48211926]
16500,[13.98058986]
16550,[13.48211926]
16600,[14.47906046]
16650,[12.81749179]
16700,[14.14674672]
16750,[13.81443299]
16800,[15.8083154]
16850,[16.14062913]
16900,[11.15592311]
16950,[14.97753106]
17000,[14.14674672]
17050,[14.81137419]
17100,[18.13451154]
17150,[15.14368793]
17200,[13.64827612]
17250,[13.64827612]
17300,[12.81749179]
17350,[9.49435444]
17400,[13.48211926]
17450,[13.81443299]
17500,[13.48211926]
17550,[14.47906046]
17600,[13.14980552]
17650,[14.47906046]
17700,[14.47906046]
17750,[15.14368793]
17800,[16.14062913]
17850,[10.15898191]
17900,[14.47906046]
17950,[13.48211926]
18000,[13.81443299]
18050,[11.48823685]
18100,[13.48211926]
18150,[14.81137419]
18200,[13.48211926]
18250,[14.31290359]
18300,[8.82972697]
18350,[14.14674672]
18400,[14.14674672]
18450,[13.81443299]
18500,[11.82055058]
18550,[8.16509951]
18600,[13.14980552]
18650,[13.64827612]
18700,[14.31290359]
18750,[18.13451154]
18800,[14.14674672]
18850,[14.14674672]
18900,[13.81443299]
18950,[13.48211926]
19000,[18.79913901]
19050,[12.81749179]
19100,[14.14674672]
19150,[13.14980552]
19200,[12.81749179]
19250,[19.46376647]
19300,[14.47906046]
19350,[14.47906046]
19400,[14.14674672]
19450,[12.31902119]
19500,[13.31596239]
19550,[14.14674672]
19600,[13.81443299]
19650,[12.48517805]
19700,[16.63909973]
19750,[13.48211926]
19800,[13.98058986]
19850,[12.98364865]
19900,[12.15286432]
