timeLog,thermoLog
14650,[19.62992334]
14700,[15.47600166]
14750,[14.81137419]
14800,[15.30984479]
14850,[11.32207998]
14900,[11.82055058]
14950,[15.47600166]
15000,[15.8083154]
15050,[15.8083154]
15100,[14.47906046]
15150,[8.33125637]
15200,[17.3037272]
15250,[15.14368793]
15300,[16.97141347]
15350,[20.12454212]
15400,[15.64215853]
15450,[15.97447226]
15500,[15.30984479]
15550,[14.31290359]
15600,[14.31290359]
15650,[16.47294286]
15700,[15.97447226]
15750,[14.97753106]
15800,[17.8021978]
15850,[9.16204071]
15900,[16.63909973]
15950,[15.8083154]
16000,[15.47600166]
16050,[17.46988407]
16100,[13.14980552]
16150,[16.63909973]
16200,[15.97447226]
16250,[16.14062913]
16300,[11.82055058]
16350,[15.97447226]
16400,[16.63909973]
16450,[16.306786]
16500,[17.8021978]
16550,[10.82360938]
16600,[14.14674672]
16650,[15.64215853]
16700,[15.47600166]
16750,[19.62992334]
16800,[20.60805861]
16850,[16.306786]
16900,[15.14368793]
16950,[16.8052566]
17000,[14.47906046]
17050,[19.46376647]
17100,[15.97447226]
17150,[17.96835467]
17200,[15.8083154]
17250,[10.49129565]
17300,[15.97447226]
17350,[15.47600166]
17400,[16.47294286]
17450,[18.79913901]
17500,[10.98976625]
17550,[16.47294286]
17600,[15.47600166]
17650,[16.47294286]
17700,[17.63604094]
17750,[18.63298214]
17800,[15.8083154]
17850,[16.306786]
17900,[15.8083154]
17950,[13.64827612]
18000,[15.47600166]
18050,[15.64215853]
18100,[16.97141347]
18150,[17.13757033]
18200,[16.97141347]
18250,[15.8083154]
18300,[16.8052566]
18350,[16.306786]
18400,[15.47600166]
18450,[19.46376647]
18500,[15.30984479]
18550,[16.306786]
18600,[15.8083154]
18650,[11.98670745]
18700,[19.13145274]
18750,[15.14368793]
18800,[15.97447226]
18850,[16.47294286]
18900,[16.47294286]
18950,[16.14062913]
19000,[14.64521733]
19050,[15.64215853]
19100,[15.30984479]
19150,[19.96223708]
19200,[16.63909973]
19250,[14.14674672]
19300,[14.81137419]
19350,[13.64827612]
19400,[21.41391941]
19450,[15.8083154]
19500,[14.81137419]
19550,[16.306786]
19600,[14.31290359]
19650,[14.81137419]
19700,[15.14368793]
19750,[15.14368793]
19800,[14.97753106]
19850,[19.62992334]
19900,[16.306786]
19950,[16.47294286]
20000,[15.30984479]
20050,[14.31290359]
20100,[19.96223708]
20150,[16.8052566]
20200,[14.97753106]
20250,[15.47600166]
20300,[13.81443299]
20350,[17.13757033]
20400,[15.8083154]
20450,[14.81137419]
20500,[15.14368793]
20550,[18.96529587]
20600,[15.97447226]
20650,[15.8083154]
20700,[15.14368793]
20750,[14.64521733]
20800,[21.57509158]
20850,[16.8052566]
20900,[17.13757033]
20950,[14.81137419]
21000,[13.98058986]
21050,[21.8974359]
21100,[15.97447226]
21150,[15.47600166]
21200,[15.64215853]
21250,[16.47294286]
21300,[9.49435444]
21350,[14.14674672]
21400,[16.8052566]
21450,[14.64521733]
21500,[13.31596239]
21550,[15.97447226]
21600,[15.8083154]
21650,[16.14062913]
21700,[17.13757033]
21750,[10.32513878]
21800,[16.14062913]
21850,[15.47600166]
21900,[16.306786]
21950,[19.46376647]
22000,[15.97447226]
22050,[16.14062913]
22100,[16.8052566]
22150,[16.8052566]
22200,[18.13451154]
22250,[18.79913901]
22300,[15.64215853]
22350,[17.46988407]
22400,[15.64215853]
22450,[10.49129565]
22500,[15.8083154]
22550,[15.14368793]
22600,[16.8052566]
22650,[16.8052566]
22700,[10.82360938]
22750,[15.8083154]
22800,[15.30984479]
22850,[15.30984479]
22900,[16.306786]
22950,[22.7032967]
23000,[16.97141347]
23050,[15.64215853]
23100,[15.47600166]
23150,[14.14674672]
23200,[16.14062913]
23250,[14.81137419]
23300,[16.47294286]
23350,[15.8083154]
23400,[21.25274725]
23450,[15.47600166]
23500,[15.8083154]
23550,[15.97447226]
23600,[12.98364865]
23650,[14.81137419]
23700,[15.47600166]
23750,[16.47294286]
23800,[16.306786]
23850,[18.46682527]
23900,[10.49129565]
23950,[16.8052566]
24000,[15.97447226]
24050,[16.14062913]
24100,[18.96529587]
24150,[16.306786]
24200,[15.47600166]
24250,[15.8083154]
24300,[15.30984479]
24350,[12.15286432]
24400,[16.14062913]
24450,[16.306786]
24500,[16.47294286]
24550,[16.47294286]
24600,[15.30984479]
24650,[15.47600166]
24700,[16.97141347]
24750,[14.97753106]
24800,[12.15286432]
24850,[20.76923077]
24900,[15.8083154]
24950,[14.97753106]
25000,[14.81137419]
25050,[15.47600166]
25100,[14.31290359]
25150,[15.8083154]
25200,[15.64215853]
25250,[14.47906046]
25300,[18.13451154]
25350,[15.8083154]
25400,[16.8052566]
25450,[15.47600166]
25500,[15.97447226]
25550,[12.48517805]
25600,[15.64215853]
25650,[15.97447226]
25700,[17.46988407]
25750,[18.13451154]
25800,[13.48211926]
25850,[14.81137419]
25900,[16.63909973]
25950,[17.13757033]
26000,[16.306786]
26050,[16.14062913]
26100,[16.63909973]
26150,[16.8052566]
26200,[16.306786]
26250,[10.65745251]
26300,[15.8083154]
26350,[15.14368793]
26400,[16.8052566]
26450,[16.306786]
26500,[18.96529587]
26550,[14.81137419]
26600,[15.8083154]
26650,[15.47600166]
26700,[14.14674672]
26750,[19.46376647]
26800,[16.306786]
26850,[15.14368793]
26900,[14.31290359]
26950,[12.81749179]
27000,[15.14368793]
27050,[16.8052566]
27100,[15.30984479]
27150,[15.8083154]
27200,[15.64215853]
27250,[16.8052566]
27300,[14.81137419]
27350,[15.8083154]
27400,[13.98058986]
27450,[19.62992334]
27500,[16.47294286]
27550,[15.64215853]
27600,[15.47600166]
27650,[12.98364865]
27700,[18.46682527]
27750,[15.97447226]
27800,[15.47600166]
27850,[16.8052566]
27900,[18.13451154]
27950,[16.306786]
28000,[15.64215853]
28050,[14.97753106]
28100,[15.14368793]
28150,[20.28571429]
28200,[15.64215853]
28250,[16.63909973]
28300,[14.97753106]
28350,[16.63909973]
28400,[18.13451154]
28450,[15.97447226]
28500,[16.14062913]
28550,[16.47294286]
28600,[18.79913901]
28650,[12.31902119]
28700,[16.306786]
28750,[15.64215853]
28800,[15.47600166]
28850,[16.63909973]
28900,[15.47600166]
28950,[15.47600166]
29000,[16.97141347]
29050,[17.3037272]
29100,[12.98364865]
29150,[15.8083154]
29200,[16.47294286]
29250,[16.8052566]
29300,[19.79608021]
29350,[10.15898191]
29400,[16.306786]
29450,[14.97753106]
29500,[15.64215853]
29550,[18.3006684]
29600,[18.13451154]
29650,[16.14062913]
29700,[15.97447226]
29750,[16.8052566]
29800,[11.82055058]
29850,[15.97447226]
29900,[15.64215853]
29950,[16.306786]
30000,[14.47906046]
30050,[15.64215853]
30100,[15.64215853]
30150,[15.47600166]
30200,[14.47906046]
30250,[12.81749179]
30300,[23.34798535]
30350,[16.306786]
30400,[15.64215853]
30450,[14.97753106]
30500,[16.14062913]
30550,[15.64215853]
30600,[16.306786]
30650,[15.30984479]
30700,[14.14674672]
30750,[21.57509158]
30800,[15.64215853]
30850,[16.8052566]
30900,[16.8052566]
30950,[13.14980552]
31000,[13.81443299]
31050,[16.306786]
31100,[16.306786]
31150,[16.97141347]
31200,[19.96223708]
31250,[11.82055058]
31300,[16.97141347]
31350,[16.14062913]
31400,[17.3037272]
31450,[20.12454212]
31500,[15.30984479]
31550,[15.64215853]
31600,[16.14062913]
31650,[16.306786]
31700,[15.14368793]
31750,[15.64215853]
31800,[15.14368793]
31850,[14.97753106]
31900,[17.63604094]
31950,[11.48823685]
32000,[16.306786]
32050,[15.8083154]
32100,[15.47600166]
32150,[17.96835467]
32200,[10.15898191]
32250,[15.47600166]
32300,[17.13757033]
32350,[16.14062913]
32400,[14.47906046]
32450,[15.8083154]
32500,[16.14062913]
32550,[15.64215853]
32600,[18.79913901]
32650,[10.98976625]
32700,[15.47600166]
32750,[16.63909973]
32800,[16.306786]
32850,[16.63909973]
32900,[11.48823685]
32950,[16.47294286]
33000,[16.306786]
33050,[15.47600166]
33100,[16.306786]
33150,[18.3006684]
33200,[15.64215853]
33250,[15.30984479]
33300,[15.8083154]
33350,[12.98364865]
33400,[15.8083154]
33450,[15.64215853]
33500,[15.97447226]
33550,[14.31290359]
33600,[11.15592311]
33650,[15.97447226]
33700,[16.306786]
33750,[15.30984479]
33800,[14.64521733]
33850,[20.93040293]
33900,[16.63909973]
33950,[14.81137419]
34000,[16.14062913]
34050,[13.48211926]
34100,[15.47600166]
34150,[16.97141347]
34200,[15.47600166]
34250,[17.96835467]
34300,[15.14368793]
34350,[15.97447226]
34400,[16.306786]
34450,[17.13757033]
34500,[13.64827612]
34550,[15.8083154]
34600,[15.64215853]
34650,[16.8052566]
34700,[15.47600166]
34750,[11.82055058]
34800,[20.44688645]
34850,[15.8083154]
34900,[16.14062913]
34950,[14.47906046]
35000,[13.81443299]
35050,[15.64215853]
35100,[15.14368793]
35150,[15.47600166]
35200,[14.64521733]
35250,[17.3037272]
35300,[15.14368793]
35350,[16.14062913]
35400,[13.64827612]
35450,[12.31902119]
35500,[21.41391941]
35550,[16.306786]
35600,[15.47600166]
35650,[14.97753106]
35700,[17.8021978]
35750,[16.306786]
35800,[15.30984479]
35850,[16.47294286]
35900,[14.14674672]
35950,[18.13451154]
36000,[16.14062913]
36050,[15.47600166]
36100,[15.14368793]
36150,[12.48517805]
36200,[20.60805861]
36250,[15.8083154]
36300,[15.8083154]
36350,[16.306786]
36400,[15.30984479]
36450,[18.79913901]
36500,[16.47294286]
36550,[14.97753106]
36600,[16.306786]
36650,[16.306786]
36700,[15.64215853]
36750,[15.8083154]
36800,[15.14368793]
36850,[14.47906046]
36900,[22.86446886]
36950,[15.97447226]
37000,[16.14062913]
37050,[14.31290359]
37100,[14.14674672]
37150,[22.21978022]
37200,[16.14062913]
37250,[14.81137419]
37300,[15.64215853]
37350,[14.31290359]
37400,[16.14062913]
37450,[15.64215853]
37500,[15.47600166]
37550,[14.14674672]
37600,[13.48211926]
37650,[15.47600166]
37700,[15.8083154]
37750,[15.97447226]
37800,[14.14674672]
37850,[18.96529587]
37900,[15.64215853]
37950,[14.97753106]
38000,[15.8083154]
38050,[10.49129565]
38100,[17.63604094]
38150,[16.47294286]
38200,[16.306786]
38250,[14.31290359]
38300,[11.32207998]
38350,[15.14368793]
38400,[14.81137419]
38450,[15.97447226]
38500,[15.8083154]
38550,[13.31596239]
38600,[16.14062913]
38650,[15.30984479]
38700,[14.97753106]
38750,[13.14980552]
38800,[13.64827612]
38850,[15.47600166]
38900,[14.64521733]
38950,[14.31290359]
39000,[11.48823685]
39050,[15.14368793]
39100,[15.47600166]
39150,[14.97753106]
39200,[15.47600166]
39250,[10.82360938]
39300,[16.306786]
39350,[15.64215853]
39400,[14.81137419]
39450,[13.64827612]
39500,[18.46682527]
39550,[15.47600166]
39600,[15.64215853]
39650,[15.14368793]
39700,[11.32207998]
39750,[18.79913901]
39800,[16.306786]
39850,[14.31290359]
39900,[14.64521733]
39950,[13.81443299]
40000,[15.47600166]
40050,[14.81137419]
40100,[15.30984479]
40150,[13.31596239]
40200,[21.8974359]
