timeLog,thermoLog
14650,[14.81137419]
14700,[15.8083154]
14750,[17.3037272]
14800,[14.47906046]
14850,[17.63604094]
14900,[9.16204071]
14950,[16.47294286]
15000,[16.47294286]
15050,[17.13757033]
15100,[18.46682527]
15150,[12.48517805]
15200,[16.8052566]
15250,[16.8052566]
15300,[15.14368793]
15350,[13.14980552]
15400,[15.47600166]
15450,[15.8083154]
15500,[16.47294286]
15550,[18.3006684]
15600,[19.46376647]
15650,[16.47294286]
15700,[15.47600166]
15750,[16.8052566]
15800,[13.48211926]
15850,[17.13757033]
15900,[16.306786]
15950,[15.30984479]
16000,[16.47294286]
16050,[14.97753106]
16100,[11.48823685]
16150,[16.306786]
16200,[16.14062913]
16250,[16.47294286]
16300,[17.63604094]
16350,[20.44688645]
16400,[16.47294286]
16450,[17.46988407]
16500,[16.8052566]
16550,[14.81137419]
16600,[14.97753106]
16650,[16.47294286]
16700,[16.63909973]
16750,[17.8021978]
16800,[22.05860806]
16850,[14.47906046]
16900,[15.14368793]
16950,[14.47906046]
17000,[13.48211926]
17050,[14.81137419]
17100,[16.47294286]
17150,[15.47600166]
17200,[16.14062913]
17250,[19.79608021]
17300,[13.64827612]
17350,[16.14062913]
17400,[16.306786]
17450,[15.97447226]
17500,[13.48211926]
17550,[16.306786]
17600,[15.47600166]
17650,[16.47294286]
17700,[18.3006684]
17750,[20.93040293]
17800,[17.8021978]
17850,[16.63909973]
17900,[16.14062913]
17950,[12.98364865]
18000,[21.09157509]
18050,[17.8021978]
18100,[15.47600166]
18150,[16.8052566]
18200,[12.15286432]
18250,[10.49129565]
18300,[15.8083154]
18350,[16.306786]
18400,[16.97141347]
18450,[19.46376647]
18500,[17.3037272]
18550,[16.14062913]
18600,[16.306786]
18650,[15.97447226]
18700,[15.97447226]
18750,[15.8083154]
18800,[16.8052566]
18850,[17.8021978]
18900,[17.46988407]
18950,[11.48823685]
19000,[16.47294286]
19050,[16.14062913]
19100,[16.8052566]
19150,[17.13757033]
19200,[18.13451154]
19250,[15.14368793]
19300,[16.14062913]
19350,[14.97753106]
19400,[13.48211926]
19450,[15.64215853]
19500,[16.8052566]
19550,[15.47600166]
19600,[16.14062913]
19650,[19.13145274]
19700,[16.306786]
19750,[16.47294286]
19800,[16.97141347]
19850,[16.14062913]
