timeLog,thermoLog
14500,[16.14062913]
14550,[20.28571429]
14600,[15.47600166]
14650,[15.64215853]
14700,[15.14368793]
14750,[18.63298214]
14800,[19.29760961]
14850,[16.47294286]
14900,[16.47294286]
14950,[15.47600166]
15000,[17.3037272]
15050,[16.14062913]
15100,[15.47600166]
15150,[15.97447226]
15200,[14.81137419]
15250,[20.12454212]
15300,[15.30984479]
15350,[16.14062913]
15400,[15.47600166]
15450,[17.13757033]
15500,[20.44688645]
15550,[15.64215853]
15600,[16.14062913]
15650,[16.63909973]
15700,[16.47294286]
15750,[12.98364865]
15800,[15.47600166]
15850,[15.47600166]
15900,[16.306786]
15950,[21.73626374]
16000,[16.47294286]
16050,[17.63604094]
16100,[15.14368793]
16150,[16.306786]
16200,[22.05860806]
16250,[16.97141347]
16300,[17.13757033]
16350,[16.63909973]
16400,[17.63604094]
16450,[12.15286432]
16500,[17.3037272]
16550,[15.8083154]
16600,[15.97447226]
16650,[19.46376647]
16700,[14.81137419]
16750,[16.14062913]
16800,[16.14062913]
16850,[16.14062913]
16900,[18.46682527]
16950,[15.47600166]
17000,[15.47600166]
17050,[15.64215853]
17100,[14.81137419]
17150,[18.13451154]
17200,[15.97447226]
17250,[16.306786]
17300,[16.8052566]
17350,[18.3006684]
17400,[16.8052566]
17450,[15.8083154]
17500,[15.97447226]
17550,[14.97753106]
17600,[20.93040293]
17650,[16.14062913]
17700,[15.47600166]
17750,[15.47600166]
17800,[14.47906046]
17850,[19.46376647]
17900,[15.30984479]
17950,[15.14368793]
18000,[15.64215853]
18050,[13.31596239]
18100,[22.7032967]
18150,[16.14062913]
18200,[15.64215853]
18250,[13.81443299]
18300,[15.8083154]
18350,[16.97141347]
18400,[15.47600166]
18450,[14.47906046]
18500,[13.81443299]
18550,[13.64827612]
18600,[15.30984479]
18650,[14.81137419]
18700,[14.47906046]
18750,[12.81749179]
18800,[19.62992334]
18850,[15.30984479]
18900,[16.14062913]
18950,[15.64215853]
19000,[10.82360938]
19050,[17.8021978]
19100,[15.47600166]
19150,[16.306786]
19200,[15.30984479]
19250,[10.49129565]
19300,[16.8052566]
19350,[16.306786]
19400,[16.306786]
19450,[14.97753106]
19500,[10.98976625]
19550,[16.63909973]
19600,[17.46988407]
19650,[15.8083154]
19700,[19.46376647]
19750,[11.82055058]
19800,[15.64215853]
19850,[15.97447226]
19900,[15.97447226]
19950,[13.48211926]
20000,[16.47294286]
20050,[16.8052566]
20100,[16.306786]
20150,[19.46376647]
20200,[16.47294286]
20250,[15.14368793]
20300,[14.14674672]
20350,[17.8021978]
20400,[16.8052566]
20450,[14.64521733]
20500,[15.47600166]
20550,[15.30984479]
20600,[16.63909973]
20650,[21.73626374]
20700,[17.46988407]
20750,[16.306786]
20800,[15.30984479]
20850,[14.14674672]
20900,[20.12454212]
20950,[15.97447226]
21000,[14.64521733]
21050,[15.47600166]
21100,[12.15286432]
21150,[19.46376647]
21200,[16.306786]
21250,[15.47600166]
21300,[15.8083154]
21350,[13.14980552]
21400,[15.97447226]
21450,[15.8083154]
21500,[15.14368793]
21550,[15.47600166]
21600,[10.32513878]
21650,[16.14062913]
21700,[16.47294286]
21750,[14.97753106]
21800,[18.13451154]
21850,[12.15286432]
21900,[16.14062913]
21950,[16.63909973]
22000,[16.47294286]
22050,[14.97753106]
22100,[16.14062913]
22150,[16.63909973]
22200,[15.8083154]
22250,[15.97447226]
22300,[17.8021978]
22350,[15.97447226]
22400,[15.97447226]
22450,[16.306786]
22500,[18.63298214]
22550,[18.13451154]
22600,[16.97141347]
22650,[15.30984479]
22700,[16.14062913]
22750,[19.62992334]
22800,[12.48517805]
22850,[15.97447226]
22900,[16.97141347]
22950,[15.14368793]
23000,[18.13451154]
23050,[15.8083154]
23100,[16.8052566]
23150,[15.30984479]
23200,[16.8052566]
23250,[20.28571429]
23300,[15.14368793]
23350,[15.47600166]
23400,[17.46988407]
23450,[14.31290359]
23500,[17.13757033]
23550,[16.8052566]
23600,[16.306786]
23650,[14.64521733]
23700,[19.62992334]
23750,[15.30984479]
23800,[15.47600166]
23850,[15.64215853]
23900,[12.98364865]
23950,[12.98364865]
24000,[15.8083154]
24050,[15.97447226]
24100,[14.81137419]
24150,[13.48211926]
24200,[18.13451154]
24250,[15.47600166]
24300,[15.64215853]
24350,[16.97141347]
24400,[13.14980552]
24450,[16.97141347]
24500,[14.97753106]
24550,[16.14062913]
24600,[19.13145274]
24650,[10.15898191]
24700,[16.14062913]
24750,[15.64215853]
24800,[17.13757033]
24850,[16.8052566]
24900,[11.65439372]
24950,[16.47294286]
25000,[16.14062913]
25050,[17.46988407]
25100,[19.62992334]
25150,[16.63909973]
25200,[16.14062913]
25250,[16.306786]
25300,[17.63604094]
25350,[16.8052566]
25400,[15.8083154]
25450,[16.306786]
25500,[15.47600166]
25550,[18.63298214]
25600,[20.12454212]
25650,[14.14674672]
25700,[15.30984479]
25750,[15.97447226]
25800,[17.13757033]
25850,[16.47294286]
25900,[16.306786]
25950,[15.47600166]
26000,[14.64521733]
26050,[17.3037272]
26100,[15.30984479]
26150,[14.97753106]
26200,[16.306786]
26250,[11.82055058]
26300,[14.81137419]
26350,[16.306786]
26400,[15.8083154]
26450,[15.14368793]
26500,[11.82055058]
26550,[18.96529587]
26600,[15.8083154]
26650,[16.14062913]
26700,[15.14368793]
26750,[13.81443299]
26800,[16.8052566]
26850,[16.63909973]
26900,[15.8083154]
26950,[12.48517805]
27000,[10.49129565]
27050,[15.64215853]
27100,[16.14062913]
27150,[15.47600166]
27200,[16.14062913]
27250,[13.64827612]
27300,[15.64215853]
27350,[14.64521733]
27400,[16.63909973]
27450,[17.3037272]
27500,[15.30984479]
27550,[16.14062913]
27600,[15.97447226]
27650,[17.63604094]
27700,[12.48517805]
27750,[15.97447226]
27800,[15.14368793]
27850,[16.97141347]
27900,[19.62992334]
27950,[17.63604094]
28000,[16.14062913]
28050,[15.97447226]
28100,[16.63909973]
28150,[18.13451154]
28200,[15.47600166]
28250,[15.64215853]
28300,[15.14368793]
28350,[13.64827612]
28400,[21.09157509]
28450,[15.8083154]
28500,[16.8052566]
28550,[13.81443299]
28600,[15.8083154]
28650,[18.13451154]
28700,[15.8083154]
28750,[14.97753106]
28800,[13.64827612]
28850,[12.15286432]
28900,[16.47294286]
28950,[15.30984479]
29000,[15.30984479]
29050,[16.14062913]
29100,[12.98364865]
29150,[15.97447226]
29200,[15.64215853]
29250,[16.8052566]
29300,[12.81749179]
29350,[10.32513878]
29400,[16.8052566]
29450,[15.14368793]
29500,[16.47294286]
29550,[14.81137419]
29600,[15.47600166]
29650,[15.64215853]
29700,[16.14062913]
29750,[15.30984479]
29800,[19.46376647]
29850,[15.47600166]
29900,[16.47294286]
29950,[15.30984479]
30000,[18.96529587]
30050,[13.48211926]
30100,[16.63909973]
30150,[16.47294286]
30200,[16.97141347]
30250,[18.79913901]
30300,[14.81137419]
30350,[15.64215853]
30400,[16.14062913]
30450,[16.306786]
30500,[18.3006684]
30550,[16.14062913]
30600,[16.14062913]
30650,[16.306786]
30700,[17.46988407]
30750,[16.47294286]
30800,[15.8083154]
30850,[15.97447226]
30900,[16.97141347]
30950,[19.46376647]
31000,[16.8052566]
31050,[15.14368793]
31100,[15.97447226]
31150,[17.63604094]
31200,[20.60805861]
31250,[15.47600166]
31300,[17.13757033]
31350,[16.8052566]
31400,[16.8052566]
31450,[20.44688645]
31500,[17.13757033]
31550,[16.8052566]
31600,[15.47600166]
31650,[18.3006684]
31700,[21.09157509]
31750,[16.8052566]
31800,[15.30984479]
31850,[16.8052566]
31900,[16.8052566]
31950,[16.14062913]
32000,[15.97447226]
32050,[15.64215853]
32100,[13.48211926]
32150,[18.46682527]
32200,[14.97753106]
32250,[15.14368793]
32300,[16.47294286]
32350,[14.64521733]
32400,[18.79913901]
32450,[14.64521733]
32500,[15.64215853]
32550,[15.47600166]
32600,[13.98058986]
32650,[18.13451154]
32700,[15.97447226]
32750,[15.47600166]
32800,[15.64215853]
32850,[14.31290359]
32900,[16.306786]
32950,[15.14368793]
33000,[15.8083154]
33050,[13.64827612]
33100,[20.12454212]
33150,[15.64215853]
33200,[16.8052566]
33250,[13.98058986]
33300,[16.14062913]
33350,[18.13451154]
33400,[15.97447226]
33450,[15.14368793]
33500,[15.14368793]
33550,[13.31596239]
33600,[15.64215853]
33650,[16.14062913]
33700,[15.47600166]
33750,[14.14674672]
33800,[14.14674672]
33850,[15.14368793]
33900,[14.81137419]
33950,[16.14062913]
34000,[10.82360938]
34050,[11.32207998]
34100,[15.8083154]
34150,[14.64521733]
34200,[15.64215853]
34250,[13.64827612]
34300,[16.47294286]
34350,[15.47600166]
34400,[16.306786]
34450,[16.14062913]
34500,[13.48211926]
34550,[15.14368793]
34600,[16.8052566]
34650,[15.64215853]
34700,[14.81137419]
34750,[10.49129565]
34800,[15.64215853]
34850,[15.47600166]
34900,[15.47600166]
34950,[12.15286432]
35000,[10.32513878]
35050,[15.8083154]
35100,[15.14368793]
35150,[15.8083154]
35200,[15.47600166]
35250,[15.47600166]
35300,[17.63604094]
35350,[15.97447226]
35400,[17.8021978]
35450,[10.49129565]
35500,[15.64215853]
35550,[15.64215853]
35600,[15.97447226]
35650,[12.48517805]
35700,[10.82360938]
35750,[15.64215853]
35800,[15.8083154]
35850,[16.63909973]
35900,[14.81137419]
35950,[15.8083154]
36000,[15.47600166]
36050,[15.97447226]
36100,[15.97447226]
36150,[13.98058986]
36200,[16.14062913]
36250,[15.8083154]
36300,[15.47600166]
36350,[12.15286432]
36400,[10.15898191]
36450,[14.14674672]
36500,[15.64215853]
36550,[14.64521733]
36600,[12.81749179]
36650,[14.47906046]
36700,[15.47600166]
36750,[14.81137419]
36800,[14.64521733]
36850,[12.15286432]
36900,[16.47294286]
36950,[15.14368793]
37000,[15.30984479]
37050,[13.31596239]
37100,[10.32513878]
37150,[16.14062913]
37200,[14.47906046]
37250,[16.306786]
37300,[12.15286432]
37350,[18.3006684]
37400,[16.306786]
37450,[15.14368793]
37500,[15.30984479]
37550,[11.82055058]
37600,[16.47294286]
37650,[15.14368793]
37700,[14.31290359]
37750,[15.47600166]
37800,[13.64827612]
37850,[15.97447226]
37900,[15.14368793]
37950,[15.97447226]
38000,[13.14980552]
38050,[10.49129565]
38100,[15.64215853]
38150,[15.14368793]
38200,[14.81137419]
38250,[14.14674672]
38300,[14.14674672]
38350,[15.64215853]
38400,[15.64215853]
38450,[16.63909973]
38500,[10.65745251]
38550,[15.30984479]
38600,[14.97753106]
38650,[16.306786]
38700,[16.8052566]
38750,[13.14980552]
38800,[15.14368793]
38850,[15.97447226]
38900,[16.63909973]
38950,[16.14062913]
39000,[10.32513878]
39050,[15.8083154]
39100,[15.47600166]
39150,[16.8052566]
39200,[16.63909973]
39250,[16.47294286]
39300,[15.47600166]
39350,[16.47294286]
39400,[17.13757033]
39450,[18.63298214]
39500,[16.8052566]
39550,[16.306786]
39600,[16.8052566]
39650,[18.3006684]
39700,[22.05860806]
39750,[16.8052566]
39800,[16.8052566]
39850,[15.8083154]
39900,[18.63298214]
39950,[13.81443299]
40000,[17.3037272]
40050,[15.8083154]
40100,[14.64521733]
40150,[17.96835467]
40200,[15.64215853]
40250,[16.97141347]
40300,[15.14368793]
40350,[13.48211926]
40400,[19.46376647]
40450,[15.97447226]
40500,[15.47600166]
40550,[16.8052566]
40600,[12.65133492]
40650,[19.13145274]
40700,[15.8083154]
40750,[13.48211926]
40800,[14.97753106]
40850,[12.81749179]
40900,[16.306786]
40950,[14.97753106]
41000,[15.47600166]
41050,[12.81749179]
41100,[12.98364865]
41150,[15.47600166]
41200,[14.31290359]
41250,[15.97447226]
41300,[16.47294286]
41350,[11.48823685]
41400,[16.306786]
41450,[16.14062913]
41500,[16.97141347]
41550,[16.14062913]
41600,[16.306786]
41650,[15.8083154]
41700,[15.97447226]
41750,[18.46682527]
41800,[18.96529587]
41850,[16.63909973]
41900,[15.14368793]
41950,[17.3037272]
42000,[15.97447226]
42050,[19.79608021]
42100,[15.14368793]
42150,[14.81137419]
42200,[15.30984479]
42250,[16.306786]
42300,[15.97447226]
42350,[15.64215853]
42400,[14.47906046]
42450,[12.15286432]
42500,[13.98058986]
42550,[14.64521733]
42600,[14.97753106]
42650,[14.97753106]
42700,[14.14674672]
42750,[12.81749179]
42800,[15.30984479]
42850,[15.64215853]
42900,[15.47600166]
42950,[13.81443299]
43000,[14.81137419]
43050,[16.8052566]
43100,[16.306786]
43150,[15.97447226]
43200,[10.32513878]
43250,[15.97447226]
43300,[15.47600166]
43350,[16.14062913]
43400,[11.82055058]
43450,[10.49129565]
43500,[14.81137419]
43550,[16.14062913]
43600,[15.30984479]
43650,[15.64215853]
43700,[16.47294286]
43750,[15.47600166]
43800,[17.3037272]
43850,[17.8021978]
43900,[16.306786]
43950,[16.306786]
44000,[15.97447226]
44050,[17.3037272]
44100,[17.46988407]
44150,[19.79608021]
44200,[16.14062913]
44250,[16.306786]
44300,[16.97141347]
44350,[18.96529587]
44400,[16.14062913]
44450,[16.14062913]
44500,[15.8083154]
44550,[15.8083154]
44600,[18.3006684]
44650,[15.30984479]
44700,[16.14062913]
44750,[16.8052566]
44800,[15.47600166]
44850,[19.79608021]
44900,[16.47294286]
44950,[17.3037272]
45000,[14.97753106]
45050,[17.8021978]
45100,[18.96529587]
45150,[15.97447226]
45200,[15.30984479]
45250,[16.14062913]
45300,[14.47906046]
45350,[14.31290359]
45400,[15.8083154]
45450,[14.81137419]
45500,[12.31902119]
45550,[15.8083154]
45600,[15.8083154]
45650,[15.14368793]
45700,[14.64521733]
45750,[13.48211926]
45800,[12.81749179]
45850,[15.8083154]
45900,[14.81137419]
45950,[13.98058986]
46000,[13.48211926]
46050,[15.8083154]
46100,[16.47294286]
46150,[14.81137419]
46200,[18.3006684]
46250,[11.15592311]
46300,[15.64215853]
46350,[15.30984479]
46400,[15.64215853]
46450,[14.14674672]
46500,[11.32207998]
46550,[16.8052566]
46600,[15.47600166]
46650,[14.97753106]
46700,[17.13757033]
46750,[15.30984479]
46800,[15.97447226]
46850,[15.8083154]
46900,[17.63604094]
46950,[15.64215853]
47000,[15.97447226]
47050,[15.30984479]
47100,[16.8052566]
47150,[15.47600166]
47200,[16.306786]
47250,[16.14062913]
47300,[16.47294286]
47350,[16.47294286]
47400,[16.63909973]
47450,[15.14368793]
47500,[15.64215853]
47550,[15.47600166]
47600,[16.14062913]
47650,[18.79913901]
47700,[15.47600166]
47750,[17.46988407]
47800,[15.8083154]
47850,[18.63298214]
47900,[15.97447226]
47950,[15.64215853]
48000,[15.8083154]
48050,[16.8052566]
48100,[17.46988407]
48150,[15.97447226]
48200,[15.47600166]
48250,[16.8052566]
48300,[16.8052566]
48350,[18.46682527]
48400,[15.97447226]
48450,[15.64215853]
48500,[15.8083154]
48550,[17.8021978]
48600,[18.46682527]
48650,[15.64215853]
48700,[15.8083154]
48750,[17.3037272]
48800,[17.63604094]
48850,[20.12454212]
48900,[15.97447226]
48950,[15.8083154]
49000,[16.47294286]
49050,[19.13145274]
49100,[14.47906046]
49150,[16.47294286]
49200,[15.47600166]
49250,[15.64215853]
49300,[16.8052566]
49350,[15.47600166]
49400,[15.47600166]
49450,[14.81137419]
49500,[14.31290359]
49550,[21.09157509]
49600,[14.97753106]
49650,[14.97753106]
49700,[15.97447226]
49750,[14.97753106]
49800,[17.3037272]
49850,[16.306786]
49900,[15.47600166]
49950,[15.64215853]
50000,[13.81443299]
50050,[15.64215853]
50100,[15.8083154]
50150,[15.47600166]
50200,[12.98364865]
50250,[12.15286432]
50300,[14.97753106]
50350,[14.47906046]
50400,[13.98058986]
50450,[12.31902119]
50500,[11.82055058]
50550,[16.306786]
50600,[15.47600166]
50650,[14.14674672]
50700,[12.98364865]
50750,[15.64215853]
50800,[16.47294286]
50850,[15.30984479]
50900,[17.63604094]
50950,[11.48823685]
51000,[15.14368793]
51050,[15.47600166]
51100,[15.8083154]
51150,[12.98364865]
51200,[10.98976625]
51250,[15.8083154]
51300,[16.8052566]
51350,[14.97753106]
51400,[15.47600166]
51450,[16.14062913]
51500,[15.97447226]
51550,[15.14368793]
51600,[16.47294286]
51650,[14.47906046]
51700,[16.306786]
51750,[15.47600166]
51800,[15.30984479]
51850,[14.14674672]
51900,[12.98364865]
51950,[16.14062913]
52000,[16.306786]
52050,[15.47600166]
52100,[15.47600166]
52150,[11.48823685]
52200,[17.3037272]
52250,[16.14062913]
52300,[16.47294286]
52350,[12.65133492]
52400,[16.14062913]
52450,[17.13757033]
52500,[15.30984479]
52550,[19.46376647]
52600,[11.82055058]
52650,[14.97753106]
52700,[15.47600166]
52750,[16.306786]
52800,[13.98058986]
52850,[13.31596239]
52900,[16.306786]
52950,[16.63909973]
53000,[15.8083154]
53050,[18.13451154]
53100,[15.97447226]
53150,[15.8083154]
53200,[16.8052566]
53250,[17.13757033]
53300,[15.14368793]
53350,[15.8083154]
53400,[15.47600166]
53450,[16.306786]
53500,[15.8083154]
53550,[16.306786]
53600,[15.47600166]
53650,[16.14062913]
53700,[15.47600166]
53750,[17.63604094]
53800,[11.48823685]
53850,[16.14062913]
53900,[15.14368793]
53950,[17.3037272]
54000,[14.64521733]
54050,[15.14368793]
54100,[16.306786]
54150,[16.14062913]
54200,[16.8052566]
54250,[18.63298214]
54300,[15.14368793]
54350,[16.306786]
54400,[16.97141347]
54450,[16.97141347]
54500,[15.64215853]
54550,[15.47600166]
54600,[15.97447226]
54650,[18.79913901]
54700,[19.46376647]
54750,[16.306786]
54800,[16.14062913]
54850,[16.306786]
54900,[17.63604094]
54950,[20.93040293]
55000,[16.306786]
55050,[15.30984479]
55100,[16.8052566]
55150,[18.79913901]
55200,[21.41391941]
55250,[15.97447226]
55300,[16.14062913]
55350,[16.97141347]
55400,[18.63298214]
55450,[16.97141347]
55500,[16.97141347]
55550,[16.63909973]
55600,[15.8083154]
55650,[16.97141347]
55700,[16.306786]
55750,[16.63909973]
55800,[16.306786]
55850,[20.44688645]
55900,[21.09157509]
55950,[15.30984479]
56000,[15.97447226]
56050,[17.3037272]
56100,[19.62992334]
56150,[13.98058986]
56200,[15.64215853]
56250,[16.63909973]
56300,[17.63604094]
56350,[17.46988407]
56400,[18.3006684]
56450,[14.97753106]
56500,[16.97141347]
56550,[17.46988407]
56600,[20.93040293]
56650,[15.8083154]
56700,[15.8083154]
56750,[16.97141347]
56800,[18.46682527]
56850,[16.8052566]
56900,[15.47600166]
56950,[16.306786]
57000,[15.97447226]
57050,[17.8021978]
57100,[15.14368793]
57150,[15.64215853]
57200,[15.64215853]
57250,[16.97141347]
57300,[18.13451154]
57350,[15.14368793]
57400,[15.47600166]
57450,[15.64215853]
57500,[19.29760961]
57550,[20.28571429]
57600,[15.30984479]
57650,[16.47294286]
57700,[17.63604094]
57750,[17.13757033]
57800,[17.96835467]
57850,[15.8083154]
57900,[16.8052566]
57950,[15.64215853]
58000,[18.46682527]
58050,[15.97447226]
58100,[15.47600166]
58150,[15.30984479]
58200,[16.97141347]
58250,[18.3006684]
58300,[16.14062913]
58350,[15.47600166]
58400,[16.306786]
58450,[18.13451154]
58500,[21.09157509]
58550,[15.47600166]
58600,[16.306786]
58650,[16.14062913]
58700,[18.13451154]
58750,[16.14062913]
58800,[15.64215853]
58850,[15.64215853]
58900,[14.97753106]
58950,[16.97141347]
59000,[15.30984479]
59050,[15.47600166]
59100,[15.8083154]
59150,[14.14674672]
59200,[20.12454212]
59250,[15.47600166]
59300,[15.64215853]
59350,[14.81137419]
59400,[14.47906046]
59450,[19.29760961]
59500,[14.81137419]
59550,[15.47600166]
59600,[14.64521733]
59650,[15.47600166]
59700,[16.47294286]
59750,[16.47294286]
59800,[14.47906046]
59850,[13.31596239]
59900,[11.65439372]
59950,[15.8083154]
60000,[15.64215853]
60050,[14.81137419]
60100,[12.31902119]
60150,[14.14674672]
60200,[16.14062913]
60250,[16.306786]
60300,[15.8083154]
60350,[12.65133492]
60400,[15.47600166]
60450,[15.8083154]
60500,[15.64215853]
60550,[16.8052566]
60600,[12.98364865]
60650,[16.306786]
60700,[16.306786]
60750,[14.97753106]
60800,[18.63298214]
60850,[11.15592311]
60900,[15.8083154]
60950,[15.14368793]
61000,[17.46988407]
61050,[18.13451154]
61100,[15.97447226]
61150,[16.63909973]
61200,[15.64215853]
61250,[17.63604094]
61300,[20.44688645]
61350,[16.63909973]
61400,[16.14062913]
61450,[17.3037272]
61500,[17.8021978]
61550,[18.3006684]
61600,[16.306786]
61650,[16.63909973]
61700,[16.306786]
61750,[18.13451154]
61800,[14.97753106]
61850,[16.47294286]
61900,[15.64215853]
61950,[15.64215853]
62000,[17.63604094]
62050,[16.97141347]
62100,[16.47294286]
62150,[16.306786]
62200,[14.31290359]
62250,[19.46376647]
62300,[14.47906046]
62350,[15.47600166]
62400,[16.47294286]
62450,[12.81749179]
62500,[17.3037272]
62550,[15.64215853]
62600,[15.8083154]
62650,[15.64215853]
62700,[13.81443299]
62750,[15.47600166]
62800,[15.8083154]
62850,[16.47294286]
62900,[13.64827612]
62950,[14.31290359]
63000,[15.8083154]
63050,[14.64521733]
63100,[14.81137419]
63150,[15.64215853]
63200,[10.32513878]
63250,[16.8052566]
63300,[16.63909973]
63350,[15.64215853]
63400,[14.97753106]
63450,[16.306786]
63500,[16.8052566]
63550,[16.47294286]
63600,[18.46682527]
63650,[18.96529587]
63700,[15.64215853]
63750,[16.97141347]
63800,[17.63604094]
63850,[17.96835467]
63900,[17.3037272]
