timeLog,thermoLog
14549,[15.14368793]
14599,[11.48823685]
14649,[12.81749179]
14699,[13.14980552]
14749,[11.82055058]
14799,[8.33125637]
14849,[11.98670745]
14899,[13.64827612]
14949,[14.14674672]
14999,[16.47294286]
15049,[7.83278577]
15099,[13.31596239]
15149,[12.81749179]
15199,[12.48517805]
15249,[16.47294286]
15299,[13.64827612]
15349,[12.15286432]
15399,[13.64827612]
15449,[13.31596239]
15499,[8.49741324]
15549,[13.48211926]
15599,[13.81443299]
15649,[14.14674672]
15699,[14.81137419]
15749,[11.82055058]
15799,[13.48211926]
15849,[11.82055058]
15899,[11.48823685]
15949,[9.82666818]
15999,[13.64827612]
16049,[13.64827612]
16099,[13.48211926]
16149,[16.63909973]
16199,[7.99894264]
16249,[13.31596239]
16299,[12.15286432]
16349,[13.48211926]
16399,[16.8052566]
16449,[13.31596239]
16499,[13.48211926]
16549,[12.48517805]
16599,[11.65439372]
16649,[8.33125637]
16699,[13.14980552]
16749,[14.14674672]
16799,[13.81443299]
16849,[10.98976625]
16899,[9.49435444]
16949,[13.64827612]
16999,[12.48517805]
17049,[12.15286432]
17099,[15.14368793]
17149,[12.81749179]
17199,[12.81749179]
17249,[13.98058986]
17299,[11.48823685]
17349,[8.82972697]
17399,[12.31902119]
17449,[13.81443299]
17499,[13.48211926]
17549,[16.8052566]
17599,[13.31596239]
17649,[12.81749179]
17699,[12.98364865]
17749,[11.65439372]
17799,[15.64215853]
17849,[12.31902119]
17899,[12.81749179]
17949,[13.14980552]
17999,[11.15592311]
18049,[8.49741324]
18099,[13.81443299]
18149,[12.65133492]
18199,[13.81443299]
18249,[16.8052566]
18299,[12.81749179]
18349,[12.48517805]
18399,[12.81749179]
18449,[9.49435444]
18499,[16.63909973]
18549,[13.64827612]
18599,[12.31902119]
18649,[12.81749179]
18699,[8.49741324]
18749,[13.14980552]
18799,[13.14980552]
18849,[12.31902119]
18899,[14.14674672]
18949,[13.48211926]
18999,[12.98364865]
19049,[14.81137419]
19099,[12.31902119]
19149,[14.97753106]
19199,[17.8021978]
