timeLog,thermoLog
0,[15.64215853]
50,[13.81443299]
100,[12.48517805]
150,[11.48823685]
200,[13.14980552]
250,[12.81749179]
300,[14.64521733]
350,[16.306786]
400,[14.81137419]
450,[13.64827612]
500,[15.14368793]
550,[15.47600166]
600,[16.8052566]
650,[17.46988407]
700,[14.14674672]
750,[14.14674672]
800,[10.98976625]
850,[14.64521733]
900,[13.14980552]
950,[13.81443299]
1000,[14.47906046]
1050,[13.48211926]
1100,[16.8052566]
1150,[13.81443299]
1200,[14.14674672]
1250,[13.81443299]
1300,[11.65439372]
1350,[13.48211926]
1400,[13.14980552]
1450,[13.98058986]
1500,[9.49435444]
1550,[9.49435444]
1600,[14.31290359]
1650,[14.47906046]
1700,[14.31290359]
1750,[15.8083154]
1800,[18.63298214]
1850,[13.14980552]
1900,[13.31596239]
1950,[11.32207998]
2000,[9.49435444]
2050,[14.31290359]
2100,[13.64827612]
2150,[12.31902119]
2200,[14.14674672]
2250,[18.3006684]
2300,[13.81443299]
2350,[14.14674672]
2400,[12.81749179]
2450,[12.15286432]
2500,[14.14674672]
2550,[13.81443299]
2600,[12.48517805]
2650,[10.82360938]
2700,[8.16509951]
2750,[12.98364865]
2800,[12.98364865]
2850,[13.64827612]
2900,[10.32513878]
2950,[18.46682527]
3000,[12.98364865]
3050,[13.48211926]
3100,[11.48823685]
3150,[9.49435444]
3200,[13.64827612]
3250,[14.81137419]
3300,[12.15286432]
3350,[11.48823685]
3400,[15.64215853]
3450,[13.31596239]
3500,[13.98058986]
3550,[13.81443299]
3600,[12.48517805]
3650,[13.48211926]
3700,[13.64827612]
3750,[13.14980552]
3800,[11.15592311]
3850,[8.33125637]
3900,[14.47906046]
3950,[13.64827612]
4000,[14.31290359]
4050,[9.49435444]
4100,[10.82360938]
4150,[13.98058986]
4200,[15.47600166]
4250,[15.14368793]
4300,[14.64521733]
4350,[13.48211926]
4400,[14.31290359]
4450,[13.48211926]
4500,[13.14980552]
4550,[7.1681583]
4600,[13.64827612]
4650,[13.48211926]
4700,[14.14674672]
4750,[13.14980552]
4800,[12.98364865]
4850,[14.47906046]
4900,[14.81137419]
4950,[16.47294286]
5000,[15.97447226]
5050,[13.48211926]
5100,[13.14980552]
5150,[13.64827612]
5200,[14.14674672]
5250,[6.83584457]
5300,[14.97753106]
5350,[12.98364865]
5400,[14.81137419]
5450,[16.8052566]
5500,[13.64827612]
5550,[14.47906046]
5600,[12.98364865]
5650,[14.31290359]
5700,[7.83278577]
5750,[12.15286432]
5800,[14.14674672]
5850,[12.98364865]
5900,[11.82055058]
5950,[10.15898191]
6000,[13.48211926]
6050,[14.14674672]
6100,[17.8021978]
6150,[12.15286432]
6200,[13.31596239]
6250,[13.81443299]
6300,[12.81749179]
6350,[12.31902119]
6400,[11.82055058]
6450,[13.31596239]
6500,[14.97753106]
6550,[14.64521733]
6600,[12.15286432]
6650,[14.47906046]
6700,[15.64215853]
6750,[13.64827612]
6800,[14.14674672]
6850,[8.16509951]
6900,[12.81749179]
6950,[13.64827612]
7000,[14.31290359]
7050,[13.64827612]
7100,[14.14674672]
7150,[12.81749179]
7200,[13.31596239]
7250,[14.97753106]
7300,[10.32513878]
7350,[14.47906046]
7400,[13.81443299]
7450,[13.48211926]
7500,[10.15898191]
7550,[10.82360938]
7600,[12.15286432]
7650,[14.14674672]
7700,[14.64521733]
7750,[15.14368793]
7800,[12.81749179]
7850,[13.64827612]
7900,[14.14674672]
7950,[15.8083154]
8000,[7.00200143]
8050,[13.48211926]
8100,[12.81749179]
8150,[13.64827612]
8200,[12.31902119]
8250,[10.15898191]
8300,[14.81137419]
8350,[13.48211926]
8400,[15.64215853]
8450,[17.96835467]
8500,[13.48211926]
8550,[14.47906046]
8600,[14.14674672]
8650,[16.47294286]
8700,[12.15286432]
8750,[13.48211926]
8800,[13.98058986]
8850,[13.48211926]
8900,[17.46988407]
8950,[13.81443299]
9000,[14.47906046]
9050,[12.98364865]
9100,[14.31290359]
9150,[19.46376647]
9200,[13.64827612]
9250,[13.81443299]
9300,[14.81137419]
9350,[16.47294286]
9400,[11.48823685]
9450,[14.14674672]
9500,[12.48517805]
9550,[12.98364865]
9600,[13.64827612]
9650,[14.64521733]
9700,[13.64827612]
9750,[14.97753106]
