timeLog,thermoLog
0,[17.96835467]
49,[8.66357011]
99,[13.81443299]
149,[13.81443299]
199,[15.64215853]
249,[17.46988407]
299,[8.82972697]
349,[13.98058986]
399,[14.14674672]
449,[15.97447226]
499,[12.15286432]
549,[14.14674672]
599,[13.81443299]
649,[14.47906046]
699,[14.47906046]
749,[8.49741324]
799,[14.14674672]
849,[13.64827612]
899,[13.81443299]
949,[13.64827612]
999,[16.8052566]
1049,[14.81137419]
1099,[14.81137419]
1149,[13.64827612]
1199,[12.48517805]
1249,[19.79608021]
1299,[13.31596239]
1349,[14.47906046]
1399,[12.65133492]
1449,[10.65745251]
1499,[13.98058986]
1549,[14.14674672]
1599,[14.14674672]
1649,[12.98364865]
1699,[18.13451154]
1749,[14.31290359]
1799,[14.14674672]
1849,[13.14980552]
1899,[11.82055058]
1949,[18.46682527]
1999,[15.64215853]
2049,[13.98058986]
2099,[15.47600166]
2149,[12.65133492]
2199,[8.82972697]
2249,[14.31290359]
2299,[13.31596239]
2349,[13.14980552]
2399,[19.13145274]
2449,[14.64521733]
2499,[13.48211926]
2549,[14.31290359]
2599,[13.14980552]
2649,[13.64827612]
2699,[13.81443299]
2749,[13.64827612]
2799,[12.48517805]
2849,[13.48211926]
2899,[11.48823685]
2949,[13.81443299]
2999,[13.48211926]
3049,[15.47600166]
3099,[17.13757033]
3149,[9.49435444]
3199,[14.31290359]
3249,[14.14674672]
3299,[13.81443299]
3349,[12.98364865]
3399,[14.31290359]
3449,[14.14674672]
3499,[13.81443299]
3549,[16.306786]
3599,[10.15898191]
3649,[14.81137419]
3699,[14.14674672]
3749,[15.64215853]
3799,[15.97447226]
3849,[14.31290359]
3899,[14.31290359]
3949,[14.47906046]
3999,[14.64521733]
4049,[10.49129565]
4099,[16.8052566]
4149,[14.14674672]
4199,[13.64827612]
4249,[14.47906046]
4299,[15.8083154]
4349,[14.64521733]
4399,[13.98058986]
4449,[12.98364865]
4499,[11.98670745]
4549,[17.3037272]
4599,[13.64827612]
4649,[13.31596239]
4699,[12.65133492]
4749,[13.64827612]
4799,[13.98058986]
4849,[14.31290359]
4899,[15.30984479]
4949,[15.14368793]
4999,[15.8083154]
5049,[10.49129565]
5099,[13.64827612]
5149,[13.98058986]
5199,[13.48211926]
5249,[9.49435444]
5299,[14.31290359]
5349,[14.14674672]
5399,[13.64827612]
5449,[15.14368793]
5499,[14.31290359]
5549,[13.81443299]
5599,[13.31596239]
5649,[12.81749179]
5699,[9.66051131]
5749,[18.79913901]
5799,[14.14674672]
5849,[14.14674672]
5899,[14.64521733]
5949,[8.49741324]
5999,[16.47294286]
6049,[14.31290359]
6099,[14.47906046]
6149,[13.81443299]
6199,[19.13145274]
6249,[14.64521733]
6299,[14.14674672]
6349,[13.64827612]
6399,[12.81749179]
6449,[18.63298214]
6499,[13.48211926]
6549,[14.97753106]
6599,[12.81749179]
6649,[16.47294286]
6699,[9.16204071]
6749,[14.81137419]
6799,[14.47906046]
6849,[14.14674672]
6899,[18.96529587]
6949,[10.49129565]
6999,[14.14674672]
7049,[14.47906046]
7099,[14.14674672]
7149,[10.15898191]
7199,[13.31596239]
7249,[14.14674672]
7299,[14.14674672]
7349,[15.14368793]
7399,[8.49741324]
7449,[14.64521733]
7499,[14.47906046]
